director_name,ceremony,year,category,outcome,original_language
Johannes Naber,German Film Critics Association Awards,2014.0,German Film Critics Award,Won,de
Keith Griffiths,BAFTA Awards,1992.0,BAFTA Film Award,Nominated,en
Olivier Smolders,Clermont-Ferrand International Short Film Festival,2010.0,Grand Prix,Won,en
Phil Roman,Primetime Emmy Awards,1999.0,Primetime Emmy,Nominated,en
Nuri Bilge Ceylan,SIYAD Turkish Film Critics Association Award,1998.0,Turkish Cinema Awards,Won,tr
Alberto Evangelio,Buenos Aires Rojo Sangre,2013.0,International Competition,Nominated,en
António Ferreira,Fantasporto,2008.0,Onda Curta Award,Nominated,pt
Fábio Baldo,Lume International Film Festival,2011.0,Jury Award,Won,pt
Stole Popov,Pula Film Festival of Yugoslavian Films,1986.0,Golden Arena,Won,mk
Alfonso Aráu,Premios ACE,1993.0,Premio ACE,Won,en
William R. Greenblatt,Daytime Emmy Awards,1989.0,Daytime Emmy,Nominated,en
Matteo Rovere,David di Donatello Awards,2017.0,David,Nominated,it
Elia Suleiman,Cannes Film Festival,2012.0,Un Certain Regard Award,Nominated,en
Pan Nalin,Los Angeles Indian Film Festival,2014.0,Audience Award,Won,en
Solveig Klaßen,Munich Film Festival,2000.0,Bavarian Documentary Award,Won,de
Jacques Tati,Moscow International Film Festival,1969.0,Silver Prize,Won,fr
Dean Wellins,Annie Awards,1999.0,Annie,Nominated,en
Jasmine McGlade,New York Latino Film Festival,2011.0,Best Film,Won,en
Christopher Nolan,"Indiana Film Journalists Association, US",2010.0,IFJA Award,Won,en
José Esteban Alenda,Montréal World Film Festival,2011.0,First Prize (Short Films),Nominated,es
Peggy Rajski,Sundance Film Festival,1995.0,Honorable Mention,Won,en
Jeremy Podeswa,Genie Awards,2000.0,Genie,Nominated,en
Yûko Natori,Awards of the Japanese Academy,1989.0,Award of the Japanese Academy,Nominated,ja
Dominik Graf,"Golden Camera, Germany",2013.0,Golden Camera,Nominated,de
Abderrahmane Sissako,Chicago International Film Festival,2014.0,Silver Hugo,Won,fr
John Woo,Hong Kong Film Awards,1987.0,Hong Kong Film Award,Nominated,en
Levan Koguashvili,Golden Apricot Yerevan International Film Festival,2014.0,Silver Apricot,2nd place,en
Faith Hubley,Cannes Film Festival,1975.0,Palme d'Or - Best Short Film,Nominated,en
A.R. Murugadoss,South Indian International Movie Awards,2015.0,SIIMA - Tamil,Nominated,ta
Stephan Komandarev,Cannes Film Festival,2017.0,Un Certain Regard Award,Nominated,bg
Geoff Ryan,International Movie Trailer Festival (IMTF),2010.0,Festival Prize,Won,en
James Jones,CableACE Awards,1987.0,ACE,Nominated,en
David Tennant,Gold Derby Awards,2006.0,Gold Derby TV Award,Nominated,en
Leslie Dektor,Sidewalk Film Festival,2006.0,Best Documentary,Nominated,en
Judi Dench,CableACE Awards,1988.0,ACE,Won,en
Steve Barron,Tribeca Film Festival,2006.0,Jury Award,Nominated,en
Rod Amateau,Primetime Emmy Awards,1956.0,Primetime Emmy,Nominated,en
André Forcier,Chicago International Film Festival,1976.0,Gold Hugo,Nominated,fr
Mark Brocking,Naperville Independent Film Festival,2016.0,NIFF,Nominated,en
Daniel Raim,Wild Rose Independent Film Festival,2016.0,Distinctive Achievement Award,Won,en
Reinhard Hauff,Chicago International Film Festival,1978.0,Gold Hugo,Nominated,de
Andreas Pichler,"Adolf Grimme Awards, Germany",2004.0,Adolf Grimme Award,Won,en
Jon Voight,Satellite Awards,2013.0,Satellite Award,Nominated,en
Vishal Bhardwaj,"National Film Awards, India",2015.0,Silver Lotus Award,Won,hi
Timothy Tau,Culver City Film Festival,2016.0,Most Inspirational Short Film,Won,en
Reginald Hudlin,Sundance Film Festival,1990.0,Filmmakers Trophy,Won,en
P.J. Dillon,Hamptons International Film Festival,2007.0,Cinematography Award,Nominated,en
Whoopi Goldberg,Daytime Emmy Awards,2014.0,Daytime Emmy,Nominated,en
Kim Ki,Fantasporto,2001.0,International Fantasy Film Special Jury Award,Won,en
Ramón de España,Goya Awards,2005.0,Goya,Nominated,en
Mathieu Kassovitz,San Sebastián International Film Festival,2000.0,Golden Seashell,Nominated,en
André Singer,Jerusalem Film Festival,2014.0,The Jewish Experience Award,Won,en
Diego Martínez Vignatti,Locarno International Film Festival,2009.0,Golden Leopard,Nominated,en
Angelina Jolie,Chicago Film Critics Association Awards,2000.0,CFCA Award,Nominated,en
Nadav Schirman,PGA Awards,2015.0,PGA Award,Nominated,en
Bernie Brillstein,Walk of Fame,2001.0,Star on the Walk of Fame,Won,en
Gordon Pinsent,Gemini Awards,1999.0,Gemini,Nominated,en
Cameron Cairnes,Australian Academy of Cinema and Television Arts (AACTA) Awards,2014.0,AACTA Award,Nominated,en
John Huston,Venice Film Festival,1985.0,Golden Lion,Nominated,en
Richard Somes,"Golden Screen Awards, Philippines",2010.0,Golden Screen Award,Won,en
Helena Taberna,Toulouse Cinespaña,2000.0,Audience Award - Special Mention,Won,en
Richard L. Anderson,"Motion Picture Sound Editors, USA",2006.0,Golden Reel Award,Nominated,en
Nick Park,Evening Standard British Film Awards,2006.0,Special Award,Won,en
Áron Gauder,"California International Shorts Festival, US",2015.0,Best Animated Short,Won,hu
Paul Naschy,Fantasporto,1982.0,International Fantasy Film Award,Nominated,en
Arlene Sanford,"Directors Guild of America, USA",2005.0,DGA Award,Nominated,en
Peter Mullan,Uppsala International Short Film Festival,1996.0,Honorable Mention,Won,en
Lina Wertmüller,"Golden Goblets, Italy",1964.0,Plate,Won,it
Kelsey Grammer,"Golden Globes, USA",1999.0,Golden Globe,Nominated,en
Nicolas Klotz,San Sebastián International Film Festival,2000.0,Golden Seashell,Nominated,fr
Javier Fesser,Dixie Film Festival,2006.0,Festival Prize,Won,es
Frances Bodomo,Sundance Film Festival,2014.0,Short Film Grand Jury Prize,Nominated,en
Xavier Dolan,Robert Festival,2016.0,Robert,Won,fr
Christopher Walker,Zurich Film Festival,2015.0,Golden Eye,Nominated,en
George McCowan,Gemini Awards,1987.0,Gemini,Nominated,en
Gabriel Fernandez,"Madrid International Film Festival, ES",2015.0,Festival Award,Won,en
Steven Richter,Venice Film Week,2016.0,Best Underground Film,Nominated,en
Marco Bellocchio,Venice Film Festival,1967.0,Special Jury Prize,Won,en
John Moffitt,Daytime Emmy Awards,2000.0,Daytime Emmy,Nominated,en
Martín Rosete,Trail Dance Film Festival,2014.0,Golden Drover,Nominated,en
Scott McGehee,Film Independent Spirit Awards,1995.0,Independent Spirit Award,Nominated,en
Jean-Loup Felicioli,"César Awards, France",1990.0,César,Nominated,fr
Jeanne Moreau,Taormina International Film Festival,1976.0,Golden Charybdis,Nominated,en
Amir Naderi,Paris Cinema,2009.0,Young Filmmaker Award,Won,en
Tikoy Aguiluz,Gawad Urian Awards,2001.0,Gawad Urian Award,Nominated,en
Eugene Levy,International Online Cinema Awards (INOCA),2004.0,INOCA,Nominated,en
Kathrin Feistl,Max Ophüls Festival,2005.0,Max Ophüls Award,Nominated,de
Bolek Polívka,Czech Lions,2001.0,Czech Lion,Nominated,cs
Courtney Hunt,Stockholm Film Festival,2008.0,Bronze Horse,Won,en
Margarida Gil,IndieLisboa International Independent Film Festival,2005.0,Best Portuguese Feature Film,Won,en
Walter Sedlmayr,German Film Awards,1973.0,Film Award in Gold,Won,de
Karim Aïnouz,Cinema Brazil Grand Prize,2003.0,Cinema Brazil Grand Prize,Nominated,pt
Ivan Pyryev,State Prize of Soviet Union - Stalinskaya Premia,1948.0,Stalinskaya Premia,Won,ru
Jeffrey Schwarz,Washington DC Independent Film Festival,2008.0,Honorable Mention,Won,en
Christian Tafdrup,Buster International Children's Film Festival,2008.0,Buster's Short Film Award,Won,da
Jean-Luc Gréco,Leipzig DOK Festival,2000.0,Honorable Mention,Won,fr
Ian & Cooper,Primetime Emmy Awards,2010.0,Primetime Emmy,Nominated,en
Ben Browder,"Academy of Science Fiction, Fantasy & Horror Films, USA",2005.0,Saturn Award,Won,en
Christoph Waltz,"Golden Globes, USA",2010.0,Golden Globe,Won,de
Claudine Bories,Jihlava International Documentary Film Festival,2010.0,Doc Alliance Award,Won,en
Paul Katis,British Independent Film Awards,2015.0,Producer of the Year,Won,en
Agnieszka Smoczynska,Neuchâtel International Fantastic Film Festival,2016.0,Narcisse Award,Won,en
Michael Rooker,Seattle International Film Festival,1990.0,Golden Space Needle Award,Won,en
Steve Feldman,Daytime Emmy Awards,2000.0,Daytime Emmy,Nominated,en
Sebastian Junger,News & Documentary Emmy Awards,2011.0,Emmy,Nominated,en
Yôji Yamada,Awards of the Japanese Academy,1992.0,Award of the Japanese Academy,Nominated,ja
Carmen D'Avino,"Academy Awards, USA",1964.0,Oscar,Nominated,en
Tim Hamilton,Cannes Film Festival,2001.0,Palme d'Or - Best Short Film,Nominated,en
Elizabeth Wampler,Cinequest San Jose Film Festival,2013.0,Knight Foundation Audience Favorite,Won,en
Lee Jones,Indiewire Critics' Poll,2012.0,ICP Award,3rd place,en
Melville Shavelson,"Writers Guild of America, USA",1960.0,WGA Award (Screen),Won,en
Oskar Roehler,Berlin International Film Festival,2010.0,Golden Berlin Bear,Nominated,de
Brillante Mendoza,Asia-Pacific Film Festival,2012.0,Best Director,Nominated,en
Chris Bould,BAFTA Awards,1990.0,BAFTA TV Award,Nominated,en
Alexander Payne,Robert Festival,2006.0,Robert,Won,en
Hiam Abbass,Awards of the Israeli Film Academy,2004.0,Award of the Israeli Film Academy,Nominated,en
Gabriele Muccino,"Golden Globes, Italy",2003.0,Golden Globe,Nominated,en
Colin Hanks,Critics Choice Television Awards,2014.0,Critics' Choice TV Award,Nominated,en
Claude Gagnon,Montréal World Film Festival,2005.0,Prize of the Ecumenical Jury,Won,en
Gabriel Gauchet,Grand Off World Independent Film Awards,2014.0,Grand OFF Award,Won,en
Marian Crișan,Reykjavik International Film Festival,2010.0,The Church of Iceland Award,Won,en
Joseph L. Mankiewicz,"Golden Globes, USA",1951.0,Golden Globe,Won,en
Ahmad Abdalla,Granada Film Festival Cines del Sur,2011.0,Golden Alhambra,Nominated,ar
Edward Norton,Broadcast Film Critics Association Awards,2015.0,Critics Choice Award,Nominated,en
Cristi Puiu,Buenos Aires International Festival of Independent Cinema,2002.0,Best Film,Nominated,ro
Zoya Akhtar,Zee Cine Awards,2013.0,Technical Award,Nominated,hi
Martin Scorsese,"Directors Guild of America, USA",1981.0,DGA Award,Nominated,en
Hélène Angel,Tromsø International Film Festival,2000.0,Don Quixote Award,Won,fr
Nicolas Wadimoff,Tbilisi International Film Festival,2000.0,Silver Prometheus,Won,en
D.G. Brock,LA Femme International Film Festival,2012.0,LA Femme Filmmaker Award,Won,en
Joung Yumi,Puchon International Fantastic Film Festival,2009.0,Best Korean Short Film,Won,en
Andrew Currie,Writers Guild of Canada,2007.0,WGC Award,Nominated,en
Takashi Miike,Fantasia Film Festival,2017.0,Audience Award,2nd place,ja
Armando Iannucci,Evening Standard British Film Awards,2010.0,Evening Standard British Film Award,Won,en
Ricky Gervais,BAFTA Awards,2007.0,BAFTA TV Award,Nominated,en
Quentin Tarantino,Village Voice Film Poll,2012.0,VVFP Award,Nominated,en
Denoy de Oliveira,São Paulo Association of Art Critics Awards,1975.0,APCA Trophy,Won,pt
Kevin Gill,CableACE Awards,1995.0,CableACE,Nominated,en
Jean-Marc Vallée,Genie Awards,1996.0,Genie,Nominated,en
Feliks Falk,Polish Film Festival,2010.0,Best Screenplay,Won,pl
Diane English,Primetime Emmy Awards,1989.0,Primetime Emmy,Won,en
Max Bartoli,New York International Independent Film & Video Festival,2006.0,International Film Award,Won,fr
Sean Lahiff,Peninsula Short Film Festival,2016.0,PSFF Award,Won,en
Jordan Galland,Washington DC Independent Film Festival,2010.0,Comedy Award,Won,en
Bernie Bonvoisin,Rotterdam International Film Festival,1997.0,Tiger Award,Nominated,fr
Raymond De Felitta,Palm Springs International Film Festival,2005.0,Audience Award,2nd place,en
Renata Litvinova,Russian Guild of Film Critics,2001.0,Golden Aries,Nominated,en
Piotr Rosołowski,Jihlava International Documentary Film Festival,2013.0,Silver Eye Award - Special Mention,Won,en
Robert Bolt,"Golden Globes, USA",1967.0,Golden Globe,Won,en
Costanza Quatriglio,Rome Film Fest,2007.0,Alice in the City Prize,Won,it
Antonio Eguino,Bogota Film Festival,1985.0,Honorable Mention,Won,en
Paul Alexander Morales,Cinemalaya Independent Film Festival,2008.0,Balanghai Trophy,Nominated,en
Tim Bartell,Amarcord Chicago Arthouse Film Awards,2015.0,Federico Fellini Award,Won,en
Kiefer Sutherland,Monte-Carlo TV Festival,2006.0,Golden Nymph,Won,en
Billy Hopkins,Black Reel Awards,2014.0,Black Reel,Nominated,en
Zdeněk Jiráský,Phoenix Film Festival,2015.0,Copper Wing Award,Won,cs
Henrik Ruben Genz,Karlovy Vary International Film Festival,2005.0,Award of Ecumenical Jury,Won,da
Lexy Lovell,News & Documentary Emmy Awards,2010.0,Emmy,Won,en
Rachid Djaïdani,Hamburg Film Festival,2016.0,Art Cinema Award,Nominated,en
Samantha Morton,Houston Film Critics Society Awards,2009.0,HFCS Award,Nominated,en
Keishi Ohtomo,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,ja
Katja Gauriloff,London Film Festival,2012.0,Grierson Award,Nominated,en
Edward Zwick,Golden Schmoes Awards,2003.0,Golden Schmoes,Nominated,en
Jake Mahaffy,Munich Film Festival,2016.0,CineVision Award,Nominated,en
Christer Engberg,Lübeck Nordic Film Days,1997.0,Children's Film Prize of the Nordic Film Institutes,Won,sv
Manolo Matji,ADIRCAE Awards,1997.0,ADIRCAE Award,Won,en
Michel Franco,Stockholm Film Festival,2012.0,Bronze Horse,Nominated,es
Martin Hollý,Pilsen Film Festival,1990.0,Golden Kingfisher,Won,sk
Tom McCarthy,Chlotrudis Awards,2009.0,Chlotrudis Award,Nominated,en
Carrie Preston,Critics Choice Television Awards,2012.0,Critics' Choice TV Award,Nominated,en
M. Manikandan,Filmfare Awards South,2016.0,Filmfare Award - Tamil Film Industry,Nominated,ta
Thomas Newman,International Film Music Critics Award (IFMCA),2008.0,IFMCA Award,Nominated,en
Bob Dylan,Grammy Awards,2004.0,Grammy,Nominated,en
Herz Frank,Yamagata International Documentary Film Festival,1991.0,Runner-up Prize,Won,lv
Markus Rosenmüller,Giffoni Film Festival,2011.0,CGS Award,Won,de
Drew Bell,Soap Opera Digest Awards,2005.0,Soap Opera Digest Award,Nominated,en
Christopher Nolan,"Detroit Film Critic Society, US",2008.0,DFCS Award,Nominated,en
Jeff Wedding,PollyGrind Underground Film Festival of Las Vegas,2013.0,Best Arthouse Film,Won,en
Wang Baoqiang,Asia Pacific Screen Awards,2011.0,Asia Pacific Screen Award,Won,zh
Catherine Morshead,BAFTA Awards,1999.0,BAFTA TV Award,Nominated,en
Ted May,Daytime Emmy Awards,1998.0,Daytime Emmy,Won,en
Sylvia Caminer,Daytime Emmy Awards,2003.0,Daytime Emmy,Nominated,en
Andrey Zvyagintsev,"Golden Eagle Awards, Russia",2015.0,Golden Eagle,Won,ru
Imtiaz Ali,Awards of the International Indian Film Academy,2012.0,Award for Technical Excellence,Nominated,hi
Alexander Payne,Argentinean Film Critics Association Awards,2006.0,Silver Condor,Won,en
Christopher Nolan,"Amanda Awards, Norway",2011.0,Amanda,Nominated,en
Christopher Downie,Monmouth Film Festival,2017.0,Audience Choice Award,Won,en
Miguel Littín ,Huelva Latin American Film Festival,1980.0,Golden Colon,Won,es
Alexander Payne,Venice Film Festival,2017.0,Golden Lion,Nominated,en
Eugene Jarecki,Warsaw International Film Festival,2010.0,Best Documentary,Nominated,en
Jiang Wen,Golden Horse Film Festival,2007.0,Golden Horse Award,Won,zh
Tony Olmos,"San Diego Film Awards, US",2016.0,San Diego Film Award,Won,en
Leonor Teles,Berlin International Film Festival,2016.0,Golden Berlin Bear for Best Short Film,Won,en
Stijn Coninx,Lucas - International Festival of Films for Children and Young People,2004.0,Lucas,Won,nl
Aktan Arym Kubat,Locarno International Film Festival,1998.0,Golden Leopard,Nominated,ky
Joseph Gordon-Levitt,Film Independent Spirit Awards,2014.0,Independent Spirit Award,Nominated,en
Karen Shakhnazarov,Karlovy Vary International Film Festival,2001.0,Crystal Globe,Nominated,ru
Agathe Teyssier,Clermont-Ferrand International Short Film Festival,2003.0,Research Award,Won,fr
Matthew A. Brown,Sitges - Catalonian International Film Festival,2014.0,Grand Prize of European Fantasy Film in Silver,Nominated,en
Paul Johansson,Daytime Emmy Awards,2004.0,Daytime Emmy,Won,en
Christopher Nolan,Hugo Awards,2006.0,Hugo,Nominated,en
Wolfgang Murnberger,"Romy Gala, Austria",2003.0,Romy,Won,de
Abner Benaim,Berlin International Film Festival,2015.0,VFF Talent Highlight Pitch Award,Won,es
Olaf Encke,Amiens International Film Festival,2003.0,"""La Femis"" Scholars' Award - Special Mention",Won,en
Suri Krishnamma,BAFTA Awards,1989.0,BAFTA Film Award,Nominated,en
Fred Zinnemann,Laurel Awards,1958.0,Golden Laurel,Won,en
William Monahan,International Online Cinema Awards (INOCA),2007.0,INOCA,Won,en
Sandra Bullock,Rembrandt Awards,2010.0,Rembrandt Award,Won,en
Michael M. Robin,Primetime Emmy Awards,1996.0,Primetime Emmy,Nominated,en
Paulo Halm,Gramado Film Festival,1996.0,Golden Kikito,Won,pt
Hans Van Nuffel,European Film Awards,2011.0,European Discovery of the Year,Won,en
Hugo Claus,Ghent International Film Festival,2001.0,Grand Prix,Nominated,en
Todd Rohal,Sundance Film Festival,2014.0,Short Film Special Jury Prize,Won,en
JR,Russian National Movie Awards,2013.0,Georges Award,Won,en
Simon Yam,Hong Kong Film Awards,2006.0,Hong Kong Film Award,Nominated,cn
Michael Crichton,Razzie Awards,1997.0,Razzie Award,Won,en
Carlos Bolado,São Paulo International Film Festival,2001.0,Critics Award,Won,es
Noël Wells,SXSW Film Festival,2017.0,SXSW Gamechanger Award,Nominated,en
Tom Hooper,Venice Film Festival,2015.0,Queer Lion,Won,en
Eric Khoo,Tokyo International Film Festival,2005.0,Asian Film Award - Special Mention,Won,en
Daniele Gaglianone,Torino Film Festival,2008.0,Special Jury Prize,Won,it
Thomas Wangsmo,Bergen International Film Festival,2010.0,Best Short Film,Nominated,en
Hou Hsiao-hsien,Vesoul Asian Film Festival,2006.0,Honorary Golden Wheel,Won,zh
Norman Panama,"Writers Guild of America, USA",1949.0,WGA Award (Screen),Nominated,en
Manuel Gutiérrez Aragón,Fotogramas de Plata,1982.0,Fotogramas de Plata,Won,es
Peter Jackson,Toronto Film Critics Association Awards,2003.0,Special Citation,Won,en
John Turturro,MTV Movie + TV Awards,2001.0,MTV Movie Award,Nominated,en
Damian Lee,Ajijic International Film Festival,2001.0,Los Charales Award,Won,en
Lee Hyun-ju,Chunsa Film Art Awards,2017.0,Chunsa Film Art Award,Nominated,ko
Bryan Singer,Deauville Film Festival,1993.0,Critics Award,Won,en
Dean Fleischer-Camp,Sundance Film Festival,2014.0,Short Film Grand Jury Prize,Nominated,en
Livia De Paolis,Gen Art Film Festival,2013.0,Cast Collaboration Award,Won,en
Richard Signy,BAFTA Awards,1999.0,BAFTA TV Award,Nominated,en
Marat Sarulu,Vesoul Asian Film Festival,2003.0,Golden Wheel,Won,en
Pieter Kuijpers,Lecce Festival of European Cinema,2004.0,Best Screenplay,Won,nl
Ellen DeGeneres,"People's Choice Awards, USA",2008.0,People's Choice Award,Won,en
Bruno Nuytten,Cannes Film Festival,1982.0,Best Artistic Contribution,Won,fr
Andreas Hykade,Hiroshima International Animation Festival,1996.0,Special Prize,Won,en
Rick Rowley,Warsaw International Film Festival,2013.0,Best Documentary,Won,en
Johnny Depp,Alliance of Women Film Journalists,2007.0,EDA Award,Nominated,en
José Luis López-Linares,Bogota Film Festival,1997.0,Special Jury Prize,Won,es
Woody Allen,San Diego Film Critics Society Awards,2011.0,SDFCS Award,Nominated,en
Matt Bloom,WorldFest Houston,2012.0,Platinum Award,Won,en
Christopher Gorham,Screen Actors Guild Awards,2008.0,Actor,Nominated,en
Costa-Gavras,"Academy Awards, USA",1970.0,Oscar,Nominated,fr
Sébastien Rose,Karlovy Vary International Film Festival,2005.0,Audience Award,Won,fr
Shane Black,"Academy of Science Fiction, Fantasy & Horror Films, USA",1994.0,Saturn Award,Nominated,en
Jonás Cuarón,San Francisco Film Critics Circle,2013.0,SFFCC Award,Nominated,en
Jennifer Fox,Hamptons International Film Festival,2011.0,Golden Starfish Award,Nominated,en
Alan Arkin,Kansas City Film Critics Circle Awards,1969.0,KCFCC Award,Won,en
Szabolcs Hajdu,Karlovy Vary International Film Festival,2016.0,Best Actor,Won,hu
Daniele Luchetti,Les Arcs European Film Festival,2013.0,Crystal Arrow,Nominated,it
François Ozon,London Film Festival,2014.0,Best Film,Nominated,fr
Gia Milani,Toronto International Film Festival,2013.0,Discovery Award,Won,en
Paul Guilfoyle,Screen Actors Guild Awards,2003.0,Actor,Nominated,en
Eleonora Danco,David di Donatello Awards,2015.0,David,Nominated,it
Guillermo del Toro,Sant Jordi Awards,2007.0,Sant Jordi,Won,en
Rolf Hädrich,Berlin International Film Festival,1963.0,Youth Film Award,Won,de
Martin Scorsese,"Golden Globes, USA",1994.0,Golden Globe,Nominated,en
Vít Klusák,Jihlava International Documentary Film Festival,2008.0,Best Czech Documentary,Nominated,cs
Yvan Gauthier,"Madrid International Film Festival, ES",2016.0,Festival Award,Won,en
Baz Luhrmann,Phoenix Film Critics Society Awards,2002.0,PFCS Award,Nominated,en
Veronika Franz,Buenos Aires International Festival of Independent Cinema,2015.0,Best Film,Nominated,de
Ian Truitner,Fantastic Planet Film Festival,2016.0,Jury Award,Won,en
Paul Czinner,Venice Film Festival,1935.0,Mussolini Cup,Nominated,en
Mario Martone,"Golden Sacher Awards, Italy",1991.0,Golden Sacher,Won,it
Álex Montoya,Spotlight Horror Film Awards,2015.0,Gold Award,Won,en
Santiago Mitre,Gijón International Film Festival,2011.0,Special Prize of the Young Jury,Won,es
José Alvarenga Jr.,"Prêmio Qualidade, Brazil",2001.0,Prêmio Qualidade,Won,pt
Richard Linklater,Austin Film Critics Association,2014.0,Austin Film Critics Award,Won,en
James Gray,Indiewire Critics' Poll,2009.0,ICP Award,Nominated,en
Ad Bol,New York International Independent Film & Video Festival,2008.0,Genre Award,Won,de
Roberto Rossellini,Sant Jordi Awards,1961.0,Sant Jordi,Won,it
Aki Kaurismäki,Jussi Awards,1987.0,Jussi,Won,fi
Kirsten Sheridan,"New York Film Critics, Online",2003.0,NYFCO Award,Won,en
Marc Payton,CableACE Awards,1987.0,ACE,Nominated,en
Philip Goodhew,Cherbourg-Octeville Festival of Irish & British Film,2002.0,Best Film,Nominated,en
Alan Dossor,BAFTA Awards,1990.0,BAFTA TV Award,Nominated,en
Eduardo Coutinho,São Paulo Association of Art Critics Awards,2003.0,APCA Trophy,Won,pt
Nick Broomfield,Tribeca Film Festival,2003.0,Special Mention,Won,en
Robert Gliński,Polish Film Festival,2001.0,Golden Lion,Won,pl
David Lean,"National Board of Review, USA",1984.0,NBR Award,Won,en
Blake Edwards,Los Angeles Film Critics Association Awards,1990.0,Career Achievement Award,Won,en
Mike Lerner,Cinema for Peace Awards,2014.0,Cinema for Peace Award,Won,en
Cecil B. DeMille,"Directors Guild of America, USA",1953.0,Lifetime Achievement Award,Won,en
Manuel Martín Cuenca,San Sebastián International Film Festival,2005.0,Golden Seashell,Nominated,es
María Novaro,"Ariel Awards, Mexico",1986.0,Silver Ariel,Won,es
Gracia Querejeta,Montréal World Film Festival,2004.0,Grand Prix des Amériques,Nominated,es
Yasujirō Ozu,Kinema Junpo Awards,1942.0,Kinema Junpo Award,Won,ja
Ken Loach,Melbourne International Film Festival,2012.0,Most Popular Feature Film,Nominated,en
Kin-lun Lam,Fukuoka Asian Film Festival,2006.0,Grand Prix,Won,en
Chris Addison,Gold Derby Awards,2013.0,Gold Derby TV Award,Nominated,en
Tsui Hark,Huabiao Film Awards,2016.0,Huabiao Film Award,Nominated,cn
Randall Okita,San Diego Asian Film Festival,2016.0,Grand Jury Prize,Won,en
Leon Narbey,New Zealand Film and TV Awards (II),2009.0,Film Award,Nominated,en
Nils Gaup,British Film Institute Awards,1989.0,Sutherland Trophy,Won,en
Hossein Amini,International Online Cinema Awards (INOCA),2012.0,INOCA,Nominated,en
Park Chul-soo,Chunsa Film Art Awards,1999.0,Chunsa Film Art Award,Won,ko
Carter,Gold Derby Awards,2008.0,Gold Derby Award,Nominated,en
Clint Eastwood,"Directors Guild of America, USA",2006.0,Lifetime Achievement Award,Won,en
Yannick Kergoat,"César Awards, France",2013.0,César,Nominated,fr
Andrzej Kondratiuk,Locarno International Film Festival,1985.0,Bronze Leopard's Eye,Won,pl
Gil Kofman,St. Louis International Film Festival,2012.0,St. Louis Film Critics' Joe Pollack Award,Nominated,en
Denoy de Oliveira,Gramado Film Festival,1974.0,Golden Kikito,Nominated,pt
Robert Duvall,Los Angeles Film Critics Association Awards,1997.0,LAFCA Award,Won,en
Nitesh Tiwari,"National Film Awards, India",2012.0,Silver Lotus Award,Won,hi
Kleber Mendonça Filho,"César Awards, France",2017.0,César,Nominated,pt
Fruit Chan,Singapore International Film Festival,2016.0,Honorary Award,Won,cn
David Downes,Primetime Emmy Awards,2010.0,Primetime Emmy,Nominated,en
Mohammad-Ali Talebi,Singapore International Film Festival,2000.0,Silver Screen Award,Nominated,en
Eleonora Danco,Torino Film Festival,2014.0,Special Mention,Won,it
Andrey Khrzhanovskiy,Pacific Meridian International Film Festival of Asia Pacific Countries,2009.0,9288 Km Award from the Governor of Primorsky Territory,Won,ru
Želimir Gvardiol,Cinéma du Réel,1991.0,Procirep Award,Won,en
Chad Hartigan,Boston Independent Film Festival,2013.0,Grand Jury Prize,Won,en
Dezső Zsigmond,Jihlava International Documentary Film Festival,2007.0,Best Central and Eastern European Documentary,Nominated,hu
Drew Barrymore,Blockbuster Entertainment Awards,1999.0,Blockbuster Entertainment Award,Won,en
Tomasz Sliwinski,Boulder International Film Festival,2015.0,BIFF Award,Won,en
Santiago Loza,Kerala International Film Festival,2006.0,Golden Crow Pheasant,Nominated,en
Sylvester Stallone,"Golden Globes, USA",2016.0,Golden Globe,Won,en
Alexandre Espigares,Warsaw International Film Festival,2013.0,Short Grand Prix,Nominated,fr
Ben Coccio,Film Independent Spirit Awards,2004.0,Someone to Watch Award,Nominated,en
Dimitris Papakonstadis,Thessaloniki Film Festival,1969.0,Greek Competition Award,Won,el
Sean Connery,"Order of Arts and Letters, France",1987.0,Commander of the Order of Arts and Letters,Won,en
Pon Kumaran,South Indian International Movie Awards,2012.0,SIIMA - Kannada,Won,en
James Ward Byrkit,Sitges - Catalonian International Film Festival,2013.0,Carnet Jove Jury Award,Won,en
Saul Pincus,"Madrid International Film Festival, ES",2015.0,Festival Award,Nominated,en
Ben Washam,Annie Awards,1985.0,Winsor McCay Award,Won,en
Tudor Giurgiu,"Gopo Awards, Romania",2009.0,Gopos Award,Nominated,ro
Christopher Smith,Fright Meter Awards,2010.0,Fright Meter Award,Nominated,en
Marco Leto,"Golden Goblets, Italy",1973.0,Plate,Won,en
Martha Coolidge,CableACE Awards,1993.0,CableACE,Nominated,en
Pacho Velez,Tribeca Film Festival,2017.0,Jury Award,Nominated,en
Pavel G. Vesnakov,Clermont-Ferrand International Short Film Festival,2014.0,Prix Clermont-Ferrand (EFA Short Film),Won,bg
Anthony Hopkins,Chicago Film Critics Association Awards,1995.0,CFCA Award,Nominated,en
Christa Moesker,Emden International Film Festival,2003.0,Emden Short Film Award,2nd place,en
Kim Sønderholm,Los Angeles Cinefest,2016.0,Jury Award,Nominated,en
Jean-Paul Rappeneau,Cabourg Romantic Film Festival,2003.0,Best Director,Won,fr
Elliot Hegarty,British Comedy Awards,2008.0,British Comedy Award,Nominated,en
