director_name,ceremony,year,category,outcome,original_language
Christoph Waltz,"Academy of Science Fiction, Fantasy & Horror Films, USA",2010.0,Saturn Award,Nominated,de
Barry Dignam,Berlin International Film Festival,2000.0,Golden Berlin Bear,Nominated,en
Gorô Kishitani,Mainichi Film Concours,1994.0,Mainichi Film Concours,Won,ja
David Hollander,Primetime Emmy Awards,2016.0,Primetime Emmy,Nominated,en
Till Nowak,German Short Film Award,2012.0,Short Film Award in Gold,Won,en
Kevin Bacon,Film Independent Spirit Awards,2005.0,Independent Spirit Award,Nominated,en
David LaChapelle,GLAAD Media Awards,2006.0,Vito Russo Award,Won,en
Keith Miller,Warsaw International Film Festival,2012.0,Competition 1-2 Award,Nominated,en
In-ho Yun,Neuchâtel International Fantastic Film Festival,2008.0,Narcisse Award,Nominated,ko
Ron Clements,Los Angeles Film Critics Association Awards,1997.0,LAFCA Award,Won,en
James Franco,"Golden Globes, USA",2009.0,Golden Globe,Nominated,en
Victor Nunez,Mar del Plata Film Festival,1997.0,Best Film,Nominated,en
Matías Bize,Locarno International Film Festival,2007.0,Golden Leopard - Filmmakers of the Present,Nominated,es
Zach Helm,"Academy of Science Fiction, Fantasy & Horror Films, USA",2007.0,Saturn Award,Nominated,en
Zhang Yimou,Huading Award,2015.0,Huading Award,Nominated,zh
Andrew Lau,Hong Kong Film Awards,1999.0,Hong Kong Film Award,Nominated,cn
Zarina Abdullah,Malaysian Film Festival,2007.0,Most Promising Director,Won,ms
Ken Finkleman,San Francisco International Film Festival,1997.0,Silver Spire,Won,en
Francesco Amato,Bastia Italian Film Festival,2014.0,Grand Jury Prize,Nominated,it
Diego Ongaro,Karlovy Vary International Film Festival,2015.0,Crystal Globe,Won,en
Florian Henckel von Donnersmarck,Munich Film Festival,2006.0,Bernhard Wicki Film Award,Won,de
Sean Durkin,Phoenix Film Critics Society Awards,2011.0,PFCS Award,Nominated,en
Erik Schmitt,Regensburg Short Film Week,2014.0,Best German Short Film,Won,de
Marlon Brando,New York Film Critics Circle Awards,1989.0,NYFCC Award,3rd place,en
Steven Zaillian,Tokyo International Film Festival,1993.0,Special Jury Prize,Won,en
Dome Karukoski,Palm Springs International Film Festival,2014.0,Directors to Watch,Won,fi
Edoardo Ponti,Italian National Syndicate of Film Journalists,2013.0,Special Silver Ribbon,Won,en
Raimon Masllorens,Skip City International D-Cinema Festival,2007.0,Grand Prize,Nominated,en
Thierry Lorenzi,Thriller Chiller Film Festival,2014.0,Festival Prize,Nominated,en
Matthias Schweighöfer,Jupiter Award,2016.0,Jupiter Award,Nominated,de
Drew Goddard,Kansas City Film Critics Circle Awards,2015.0,KCFCC Award,Nominated,en
Ishu Patel,Annecy International Animated Film Festival,1979.0,Grand Prix,Won,en
Mike Leigh,New York Film Critics Circle Awards,2008.0,NYFCC Award,Won,en
Jack James,Mexico International Film Festival,2015.0,Silver Palm Award,Won,en
Azhdar Ibragimov,People's Artist of the USSR,1991.0,People's Artist of the USSR,Won,ru
Julián Pastor,Taormina International Film Festival,1978.0,Golden Charybdis,Nominated,es
Aliki Theofilopoulos,Primetime Emmy Awards,2016.0,Primetime Emmy,Nominated,en
Bao Nguyen,DOC NYC,2012.0,Special Jury Prize,Won,en
Gregory Nava,ALMA Awards,1999.0,ALMA Award,Won,en
Deborah Scranton,Tribeca Film Festival,2010.0,Jury Award,Nominated,en
David Barba,USA Film Festival,2004.0,Grand Prize,Won,en
Miwa Nishikawa,Cannes Film Festival,2006.0,C.I.C.A.E. Award,Nominated,ja
John Williams,"Golden Globes, USA",2012.0,Golden Globe,Nominated,en
Constanze Knoche,Munich Film Festival,2012.0,Young German Cinema Award,Nominated,de
Bryan Fox,Dada Saheb Phalke Film Festival,2015.0,Certificate of Excellence,Won,en
James Alexandrou,Rushes Soho Shorts Festival,2012.0,Long Form Award,Nominated,en
Marwan Hamed,São Paulo International Film Festival,2006.0,International Jury Award,Nominated,ar
Matt Oates,WorldFest Houston,2004.0,Platinum Award,Won,en
Jacques Perrin,Luchon International Film Festival,2011.0,Best Actor,Won,fr
Francesco Taboada Tabone,Imagen Foundation Awards,2003.0,Imagen Award,Nominated,en
Jack Gold,CableACE Awards,1987.0,ACE,Won,en
Leopold Grün,Bavarian Film Awards,2014.0,Bavarian Film Award,Won,de
Matthew Moore,Berlin International Film Festival,2012.0,Crystal Bear,Won,en
Mickey Liddell,Awards Circuit Community Awards,2016.0,ACCA,Nominated,en
Thomas Stellmach,Zlín International Film Festival for Children and Youth,2013.0,Golden Slipper,Nominated,en
Bruno Dumont,"Globes de Cristal Awards, France",2015.0,Globe de Cristal,Nominated,fr
Jonathan Sagall,Awards of the Israeli Film Academy,1998.0,Award of the Israeli Film Academy,Nominated,en
Chris Hegedus,Hamptons International Film Festival,2016.0,Zelda Penzel Giving Voice to the Voiceless Award,Won,en
Asghar Farhadi,"Lumiere Awards, France",2014.0,Lumiere Award,Nominated,fa
Scarlett Johansson,Teen Choice Awards,2007.0,Teen Choice Award,Nominated,en
Paolo Sorrentino,Los Angeles Film Critics Association Awards,2013.0,LAFCA Award,2nd place,en
Chris Carter,Primetime Emmy Awards,1998.0,Primetime Emmy,Nominated,en
Alexander Janko,Rhode Island International Film Festival,2016.0,Audience Award,Won,en
Bong Joon-ho,Mar del Plata Film Festival,2009.0,Best Film,Nominated,ko
Satyajit Ray,Cannes Film Festival,1956.0,Palme d'Or,Nominated,bn
Guillermo del Toro,Gérardmer Film Festival,2002.0,Special Jury Prize,Won,en
George Clooney,PGA Awards,2012.0,PGA Award,Nominated,en
Allison Anders,Fantasporto,2000.0,Directors' Week Award,Won,en
Johnny Depp,Online Film & Television Association,2004.0,OFTA Film Award,Nominated,en
DeMane Davis,Sundance Film Festival,1998.0,NHK Award,Won,en
Gary Rydstrom,"Academy Awards, USA",2013.0,Oscar,Nominated,en
José Padilha,Cinema Brazil Grand Prize,2011.0,Cinema Brazil Grand Prize,Won,en
Dagur Kári,Robert Festival,2006.0,Robert,Nominated,en
Luis de la Madrid,Brussels International Festival of Fantasy Film (BIFFF),2015.0,Silver Méliès,Won,es
Claude Sautet,BAFTA Awards,1994.0,BAFTA Film Award,Nominated,fr
Tomek Baginski,Golden Horse Film Festival,2005.0,Digital Shorts - Grand Prix,Won,pl
Navot Papushado,Fantasporto,2014.0,International Fantasy Film Award,Won,fr
Adrienne Shelly,US Comedy Arts Festival,2000.0,Film Discovery Jury Award,Won,en
Alain Corneau,Cannes Film Festival,1979.0,Palme d'Or,Nominated,fr
Mario O'Hara,Gawad Urian Awards,1987.0,Gawad Urian Award,Nominated,en
Robin Lehman,Berlin International Film Festival,1975.0,Golden Berlin Bear,Won,en
Bette Midler,Online Film & Television Association,1997.0,OFTA Film Award,Nominated,en
Megumi Sasaki,Provincetown International Film Festival,2009.0,Audience Award,Won,en
Marielle Heller,Film Independent Spirit Awards,2016.0,Independent Spirit Award,Nominated,en
Ethan Coen,Indiewire Critics' Poll,2008.0,ICP Award,3rd place,en
Sandra Gugliotta,Buenos Aires International Festival of Independent Cinema,2002.0,Best Film,Nominated,es
Phil Lord,Italian Online Movie Awards (IOMA),2014.0,IOMA,Nominated,en
Rasmus Heisterberg,Robert Festival,2011.0,Robert,Nominated,da
David Fincher,San Diego Film Critics Society Awards,2014.0,SDFCS Award,Nominated,en
Francis Ford Coppola,BAFTA Awards,1975.0,BAFTA Film Award,Nominated,en
Stephen Frears,"St. Louis Film Critics Association, US",2006.0,SLFCA Award,Nominated,en
Daniel Giménez Cacho,"Ariel Awards, Mexico",2003.0,Silver Ariel,Won,es
Mort Ransen,San Sebastián International Film Festival,1995.0,Golden Seashell,Won,en
Tonislav Hristov,Cleveland International Film Festival,2017.0,Greg Gund Memorial Standing Up Award,Nominated,en
Eduardo Chapero-Jackson,Málaga Spanish Film Festival,2009.0,Silver Biznaga,Won,en
Hanna Polak,Amsterdam International Documentary Film Festival,2014.0,Special Jury Award,Won,en
Tony Simpson,Zlín International Film Festival for Children and Youth,2013.0,Golden Slipper,Nominated,en
Cesar Evangelista Buendia,Cinemalaya Independent Film Festival,2013.0,Balanghai Trophy,Nominated,en
Robert Stromberg,Online Film & Television Association,2004.0,OFTA Film Award,Nominated,en
Ricardo Arnaiz,"Ariel Awards, Mexico",2008.0,Silver Ariel,Won,en
Tim Story,Black Reel Awards,2006.0,Black Reel,Nominated,en
Nicholas Verso,New York Lesbian and Gay Film Festival,2011.0,Best Narrative Screenplay,Won,en
Matthias Tiefenbacher,"Adolf Grimme Awards, Germany",2014.0,Adolf Grimme Award,Nominated,de
Aleksandr Kosarev,Moscow International Film Festival,1977.0,Golden Prize,Nominated,ru
Jerry Ciccoritti,Directors Guild of Canada,2007.0,DGC Craft Award,Nominated,en
Jaap van Heusden,Tribeca Film Festival,2007.0,Jury Award,Nominated,en
Matteo Botrugno,Cinemanila International Film Festival,2010.0,Lino Brocka Award,Nominated,it
Gigi Saul Guerrero,Heavy Hitting HorrorFest,2014.0,Heavy Hitting Award,Won,en
Andreas Dresen,German Film Awards,2012.0,Film Award in Gold,Nominated,de
Oliver Hirschbiegel,Sundance Film Festival,2009.0,Directing Award,Won,de
Shūji Terayama,Awards of the Japanese Academy,1979.0,Award of the Japanese Academy,Nominated,ja
Jordana Spiro,Gracie Allen Awards,2007.0,Gracie,Won,en
Maurizio Sciarra,Locarno International Film Festival,2001.0,Golden Leopard,Won,it
Hayao Miyazaki,Cambridge Film Festival,2003.0,Audience Award,Won,ja
Wael Omar,Abu Dhabi Film Festival,2012.0,Black Pearl Award,Nominated,ar
Julio Hernández Cordón,Buenos Aires International Festival of Independent Cinema,2011.0,Best Film,Nominated,es
Michael Crichton,Primetime Emmy Awards,2001.0,Primetime Emmy,Nominated,en
Michael Crichton,"Academy Awards, USA",1995.0,Technical Achievement Award,Won,en
Matt Ruskin,Oldenburg Film Festival,2012.0,German Independence Award - Audience Award,Nominated,en
Pamela Guest,Best Actors Film Festival,2016.0,Best Actor,Won,en
Wes Anderson,Chicago Film Critics Association Awards,2014.0,CFCA Award,Won,en
Stephanie Spray,Edinburgh International Film Festival,2014.0,Best Documentary Feature Film,Nominated,en
Jean-Louis Trintignant,AARP Movies for Grownups Awards,2013.0,Movies for Grownups Award,Nominated,fr
Karim Aïnouz,Festival de Cinema Luso-Brasileiro de Santa Maria da Feira,2006.0,Jury Award,Won,pt
Barney Simon,Chicago International Film Festival,1982.0,Gold Hugo,Nominated,en
Fabien Martorell,Portobello Film and Video Festival,2014.0,Lucy Sparrow Trellick Award,Nominated,en
Eva Ionesco,Cannes Film Festival,2011.0,Queer Palm,Nominated,fr
Alfred Cheung Kin-Ting,Philafilm - Philadelphia International Film Festival,2001.0,Gold Award,Won,en
Dennis Hopper,Film Independent Spirit Awards,1987.0,Independent Spirit Award,Nominated,en
Russ Emanuel,Park City Film Music Festival,2009.0,Gold Medal for Excellence,Won,en
Nat Hiken,Primetime Emmy Awards,1956.0,Primetime Emmy,Won,en
Freida Lee Mock,Seattle Film Critics Awards,2015.0,Seattle Film Critics Award,Nominated,en
Amy Sherman-Palladino,Primetime Emmy Awards,1992.0,Primetime Emmy,Nominated,en
Kátia Lund,Cinema Brazil Grand Prize,2002.0,Cinema Brazil Grand Prize,Nominated,en
Jeff Garlin,PGA Awards,2003.0,PGA Award,Won,en
Jay Hodges,Los Angeles Film Festival,2008.0,Documentary Award,Nominated,en
Chris Brown,Grammy Awards,2011.0,Grammy,Nominated,en
Aaron Yeger,Full Frame Documentary Film Festival,2012.0,CDS Filmmaker Award,Nominated,en
Beyoncé Knowles,Teen Choice Awards,2007.0,Teen Choice Award,Nominated,en
Justin Lerner,Woods Hole Film Festival,2011.0,Audience Award,Won,en
Kathy Bates,"Academy of Science Fiction, Fantasy & Horror Films, USA",1992.0,Saturn Award,Nominated,en
Tony Germinario,Accolade Competition,2016.0,Award of Excellence Special Mention,Won,en
Wolfram Paulus,German Children's-Film & TV-Festival,2012.0,Children Jury Golden Sparrow,Won,de
Lamberto Sanfelice,Berlin International Film Festival,2015.0,Crystal Bear,Nominated,it
Alfonso Cuarón,Vancouver Film Critics Circle,2014.0,VFCC Award,Nominated,en
Angela Robinson,Black Movie Awards,2005.0,Black Movie Award,Nominated,en
Percy Adlon,Cannes Film Festival,1989.0,Palme d'Or,Nominated,de
Martin Reinhart,Moscow International Documentary Film Festival DOKer,2016.0,Jury Prize,Won,en
Shaky González,Ole Awards,2012.0,Ole,Nominated,da
Robert Ham,National Capital Chesapeake Bay Chapter Emmy Awards,2010.0,Regional Emmy Award,Nominated,en
Harold Ramis,"American Screenwriters Association, USA",2001.0,Screenwriting Hall of Fame,Won,en
Roberto Benigni,Golden Ciak Awards,1998.0,Golden Ciak,Won,it
Ned Farr,New York Lesbian and Gay Film Festival,2006.0,Best Feature,Won,en
Curt Linda,German Critics Association Awards,1969.0,Critics Award,Won,de
Nana Ekvtimishvili,Ale Kino! - International Young Audience Film Festival,2013.0,Golden Poznan Goat,Won,ka
Sally Potter,Venice Film Festival,1992.0,Golden Ciak,Won,en
Gene R. Kearney,Primetime Emmy Awards,1974.0,Primetime Emmy,Nominated,en
Karthik Subbaraj,South Indian International Movie Awards,2015.0,SIIMA - Tamil,Nominated,ta
Murilo Salles,Toulouse Latin America Film Festival,1998.0,Audience Award,Won,pt
Wu Nien-Jen,Singapore International Film Festival,1995.0,FIPRESCI/NETPAC Award,Won,zh
Jeremiah Zagar,San Francisco Docfest,2008.0,Audience Award,Won,en
Gulzar,Filmfare Awards,1974.0,Filmfare Award,Won,hi
Glenn Weiss,"Directors Guild of America, USA",2008.0,DGA Award,Won,en
Todd Phillips,San Francisco International Film Festival,1998.0,Certificate of Merit,Won,en
Endre Hules,CINE Competition,2012.0,CINE Golden Eagle,Won,en
Rob Gray,Genie Awards,2008.0,Genie,Won,en
John Krasinski,PGA Awards,2017.0,PGA Award,Nominated,en
Todd Field,Online Film Critics Society Awards,2007.0,OFCS Award,Nominated,en
Marcelo Galvão,Paris Film Festival,2005.0,Grand Prix,Nominated,pt
Patrick Vollrath,Queens World Film Festival,2016.0,Jury Award,Nominated,en
François Ozon,Namur International Festival of French-Speaking Film,1999.0,Golden Bayard,Nominated,fr
David Mackenzie,Berlin International Film Festival,2005.0,Golden Berlin Bear,Nominated,en
Michel Hazanavicius,"Lumiere Awards, France",2012.0,Lumiere Award,Nominated,fr
Kunitoshi Manda,Yokohama Film Festival,2009.0,Festival Prize,Won,ja
Martin Scorsese,Primetime Emmy Awards,2012.0,Primetime Emmy,Nominated,en
Kimi Takesue,Williamsburg Brooklyn Film Festival,2001.0,Audience Award,Won,en
Jonas Poher Rasmussen,CPH:DOX,2012.0,Nordic Dox Award,Won,da
Ian Sellar,Cairo International Film Festival,2007.0,Silver Award - Digital Films,Won,en
P.J. Dillon,Irish Film and Television Awards,2000.0,IFTA Award,Won,en
Simon Baré,New Zealand Film and TV Awards (I),1994.0,Film Award,Won,en
Peter Greenaway,Seattle International Film Festival,1997.0,Golden Space Needle Award,Won,en
Mel Mendoza-Del Rosario,"FAP Awards, Philippines",1996.0,FAP Award,Won,en
Shamim Sarif,Rehoboth Beach Independent Film Festival,2009.0,Audience Award,Won,en
Richard Huber,Mannheim-Heidelberg International Filmfestival,2015.0,New Creators Award Mannheim-Heidelberg,Nominated,de
Adolfo Aristarain,Havana Film Festival,2002.0,OCIC Award - Special Mention,Won,es
Ken Loach,Goya Awards,2017.0,Goya,Nominated,en
Dennis Gansel,Tallinn Black Nights Film Festival,2008.0,Grand Prize,Nominated,de
Owen McPolin,Irish Film and Television Awards,2005.0,IFTA Award,Nominated,en
Emir Baigazin,Philadelphia Film Festival,2013.0,Best First Time Director,Won,en
Johanna Schwartz,Millennium Docs Against Gravity,2016.0,Chopin Nose Award,Won,fr
Sarah-Judith Mettke,German Film Critics Association Awards,2013.0,German Film Critics Award,Nominated,de
David C. Johnson,Gemini Awards,1994.0,Gemini,Nominated,en
Jon Pettersson,International Independent Film Awards,2016.0,Gold Award,3rd place,sv
Javier Mariscal,"Academy Awards, USA",2012.0,Oscar,Nominated,en
Narciso Ibáñez Serrador,Barcelona International Television Festival,1997.0,Special Award of the FITB,Won,es
Jerry Seinfeld,Primetime Emmy Awards,1999.0,Primetime Emmy,Nominated,en
Farhan Akhtar,Screen Weekly Awards,2005.0,Screen,Nominated,hi
Tony Gilroy,Film Independent Spirit Awards,2015.0,Independent Spirit Award,Won,en
Kittikorn Liasirikun,Thailand National Film Association Awards,2002.0,National Film Association Award,Won,en
Leopold Lindtberg,Cannes Film Festival,1946.0,Grand Prize of the Festival,Won,de
Bruno de Almeida,Fantasporto,2008.0,Directors' Week Special Jury Award,Won,en
Alexander Hahn,"Diagonale, Austria",2008.0,Diagonale Grand Prize,Nominated,en
Wes Craven,Sitges - Catalonian International Film Festival,1977.0,Prize of the International Critics' Jury,Won,en
Maria Helene Bertino,Torino Film Festival,2011.0,Prize of the City of Torino,Nominated,en
Joseph Cates,Primetime Emmy Awards,1970.0,Primetime Emmy,Won,en
Garry Marshall,"Writers Guild of America, USA",1995.0,Valentine Davies Award,Won,en
Lucy Walker,Durban International Film Festival,2010.0,Best Documentary,Won,en
Andrew Adamson,Annie Awards,2001.0,Annie,Won,en
Tomas Alfredson,Neuchâtel International Fantastic Film Festival,2008.0,Denis-de-Rougemont Youth Award,Won,en
Yann Piquer,Sitges - Catalonian International Film Festival,2000.0,Best Short Film,Won,fr
Mikel J. Wisler,Top Indie Film Awards,2017.0,Top Indie Film Award,Won,en
Sebastian Torngren Wartin,Les Arcs European Film Festival,2016.0,Special Mention of the Jury,Won,en
Alain Fresnot,Cinema Brazil Grand Prize,2004.0,Cinema Brazil Grand Prize,Nominated,pt
David Madden,PGA Awards,2005.0,PGA Award,Nominated,en
Anastasia Lapsui,Jussi Awards,2001.0,Jussi,Nominated,en
Alan Arkin,"Cinema Bloggers Awards, Portugal",2013.0,Cinema Bloggers Award,Nominated,en
David Elfick,Berlin International Film Festival,1994.0,Crystal Bear,Won,en
Gabriel Gauchet,Villeurbanne Short Film Festival,2013.0,Prix du Cinéma Indépendant,Won,en
David Parker,Gold Derby Awards,2009.0,Gold Derby Award,Nominated,en
Rithy Panh,Cannes Film Festival,1994.0,Palme d'Or,Nominated,en
John Ridley,Satellite Awards,2013.0,Satellite Award,Nominated,en
Eugène Green,Cannes Film Festival,2003.0,AFCAE Award,Nominated,en
Taika Waititi,Newport Beach Film Festival,2007.0,Feature Film Award,Won,en
Cindy Chupack,"Writers Guild of America, USA",2005.0,WGA Award (TV),Nominated,en
Neele Leana Vollmar,Brest European Short Film Festival,2004.0,Audience Award,Won,de
Isaac Ezban,Sitges - Catalonian International Film Festival,2015.0,Blood Window Award,Won,en
Russell Solberg,Screen Actors Guild Awards,2010.0,Actor,Nominated,en
Nat Faxon,Satellite Awards,2011.0,Satellite Award,Won,en
Giulio Ricciarelli,European Film Awards,2010.0,European Film Award,Nominated,de
Martín De Salvo,Argentinean Film Critics Association Awards,2015.0,Silver Condor,Nominated,es
Steven Okazaki,Asian American International Film Festival,1991.0,Asian Media Award,Won,en
Scott Thurman,Tribeca Film Festival,2012.0,Special Mention,Won,en
Karyn Kusama,Fright Meter Awards,2016.0,Fright Meter Award,Nominated,en
