director_name,ceremony,year,category,outcome,original_language
Giuseppe Capotondi,Venice Film Festival,2009.0,Golden Lion,Nominated,it
Martha Stephens,"River's Edge International Film Festival, US",2012.0,Best Narrative Feature,Won,en
Russell Crowe,Screen Actors Guild Awards,2000.0,Actor,Nominated,en
Nicolás Goldbart,Argentinean Film Critics Association Awards,2003.0,Silver Condor,Won,es
Lennart Hjulström,Taormina International Film Festival,1984.0,Silver Charybdis,Won,en
Stergios Paschos,Locarno International Film Festival,2016.0,Golden Leopard - Filmmakers of the Present,Nominated,el
Tariq Tapa,Gotham Awards,2009.0,Gotham Independent Film Award,Nominated,en
Mahalia Belo,Munich International Festival of Film Schools,2012.0,Jury's Special Mention,Won,en
Nahid Persson Sarvestani,Winter Film Awards,2016.0,Award of Excellence,Won,en
Keren Yedaya,Mexico City International Contemporary Film Festival,2005.0,Special Award,Won,he
Zornitsa Sophia,Sofia International Film Festival,2004.0,Best Bulgarian Feature Film,Won,bg
Naomi Kawase,Cannes Film Festival,1997.0,Golden Camera,Won,ja
Kurt Hoffmann,Ernst Lubitsch Award,1958.0,Ernst Lubitsch Award,Won,de
Paulo Abreu,Doclisboa International Film Festival,2015.0,Audience Award / Público Award,Won,en
Raphael Alvarez,"ACIE Awards, Brazil",2011.0,Audience Award,Won,en
Shûji Kataoka,Pink Film Award,1989.0,Pink Film Award,Won,ja
Anja Breien,Rouen Nordic Film Festival,1989.0,Press Award,Won,en
Ed Harris,Chicago Film Critics Association Awards,1996.0,CFCA Award,Nominated,en
Annu Kapoor,Zee Cine Awards,2013.0,Popular Award,Nominated,en
Katherine Fairfax Wright,Los Angeles Film Festival,2012.0,Documentary Award,Nominated,en
Jonathan Judge,"Edda Awards, Iceland",2005.0,Edda Award,Nominated,en
Nathaniel Kahn,"Academy Awards, USA",2004.0,Oscar,Nominated,en
John A. Bushelman,Primetime Emmy Awards,1955.0,Primetime Emmy,Nominated,en
Jean-Pierre Dardenne,Valladolid International Film Festival,1996.0,Golden Spike,Won,fr
Daniel Zelik Berk,Puchon International Fantastic Film Festival,1999.0,Best of Puchon,Nominated,en
James Gray,Deauville Film Festival,1994.0,Critics Award,Won,en
Ryan Murphy,Primetime Emmy Awards,2014.0,Primetime Emmy,Won,en
Billy Weber,San Diego Film Critics Society Awards,2011.0,SDFCS Award,Nominated,en
Leslie Cockburn,Women Film Critics Circle Awards,2009.0,WFCC Award,Won,en
Kahane Corn,Primetime Emmy Awards,2013.0,Primetime Emmy,Nominated,en
Robert Newman,LA Indie Film Fest,2014.0,Jury Award,Won,en
Daniel Waters,20/20 Awards,2010.0,Felix,Nominated,en
Wu Nien-Jen,Venice Film Festival,1996.0,Golden Lion,Nominated,zh
Hafsteinn Gunnar Sigurðsson,"Edda Awards, Iceland",2015.0,Edda Award,Nominated,en
Marcelo Galvão,Louisville's International Festival of Film,2016.0,Best Feature,Won,pt
Ken Russell,Venice Film Festival,1971.0,Pasinetti Award,Won,en
Hannes Holm,Gold Derby Awards,2017.0,Gold Derby Award,Nominated,sv
Debbie Allen,BET Comedy Awards,2005.0,BET Comedy Award,Nominated,en
James Dearden,Avoriaz Fantastic Film Festival,1985.0,Special Jury Award,Won,en
Valeria Golino,Golden Ciak Awards,2017.0,Golden Ciak,Nominated,en
Philippe Rousselot,British Society of Cinematographers,1989.0,Best Cinematography Award,Nominated,en
Newton Cannito,Cinema Brazil Grand Prize,2012.0,Cinema Brazil Grand Prize,Nominated,pt
M. Legend Brown,Trail Dance Film Festival,2014.0,Golden Drover,Won,en
John Williams,BAFTA Awards,2003.0,Anthony Asquith Award for Film Music,Nominated,en
Jerzy Sladkowski,Hamptons International Film Festival,2011.0,Golden Starfish Award,Nominated,en
Soi Cheang,Neuchâtel International Fantastic Film Festival,2003.0,Denis-de-Rougemont Youth Award,Won,cn
Kurt Voss,Sundance Film Festival,1990.0,Grand Jury Prize,Nominated,en
Kirsten Dunst,International Online Cinema Awards (INOCA),2012.0,INOCA,Nominated,en
Sandeep Sawant,"National Film Awards, India",2004.0,Golden Lotus Award,Won,mr
Chad Hartigan,Sundance Film Festival,2016.0,Waldo Salt Screenwriting Award,Won,en
Tristan Chytroschek,International Emmy Awards,2012.0,Emmy,Nominated,en
Darren Press,Orlando Film Festival,2012.0,Best Feature Film,Won,en
Laila Pakalnina,Latvian National Film Festival,2003.0,Latvian Film Prize,Won,en
Roberto Minervini,CPH:DOX,2013.0,CPH:DOX Award,Nominated,en
David Spaltro,Fantastic Cinema Festival,2016.0,"Fantastic Cinema Blood, Sweat, & Tears Award",Won,en
Barbra Streisand,"Golden Globes, USA",1984.0,Golden Globe,Won,en
Tzahi Grad,Awards of the Israeli Television Academy,2013.0,Award of the Israeli Television Academy,Nominated,en
Anna Odell,Venice Film Festival,2013.0,FIPRESCI Prize,Won,sv
Marcel L'Herbier,Venice Film Festival,1935.0,Mussolini Cup,Nominated,en
Adam Elliot,Cinanima,2003.0,Grand Prize,Won,en
Albert Maysles,"Cinema Eye Honors Awards, US",2014.0,Cinema Eye Honors Award,Won,en
Bryan Singer,Matchflick Flicker Awards,2014.0,Flicker Award,Won,en
Marco Bellocchio,Bastia Italian Film Festival,2010.0,Grand Jury Prize,Nominated,en
Mark Roemmich,New York International Independent Film & Video Festival,2005.0,Feature Film Award,Won,en
António Ferreira,Badajoz Short Film Festival,2001.0,Best Short Film,Won,pt
Costa Botes,Puchon International Fantastic Film Festival,1998.0,Best of Puchon,Nominated,en
Michel Ocelot,"César Awards, France",1989.0,César,Nominated,fr
Po-Chih Leong,"Back in the Box, California",2016.0,Best Director,Nominated,en
Rich Moore,Primetime Emmy Awards,2002.0,Primetime Emmy,Won,en
Philippe Costantini,Torino International Festival of Young Cinema,1988.0,Prize of the City of Torino,Nominated,en
Hal Haberman,Zurich Film Festival,2006.0,Golden Eye,Nominated,en
David Ofek,Washington DC Independent Film Festival,2004.0,Grand Jury Award,Won,en
Lorraine Bracco,Screen Actors Guild Awards,2005.0,Actor,Nominated,en
Paweł Pawlikowski,Wiesbaden goEast,2014.0,SKODA Film Award,Won,en
Petrus Cariry,Cine Ceará - National Cinema Festival,2006.0,Short Film Trophy,Won,pt
Gulzar,Awards of the International Indian Film Academy,2007.0,Popular Award,Nominated,hi
Pavel G. Vesnakov,Hamburg International Short Film Festival,2014.0,Jury Award (German Competition),Nominated,bg
Alfonso Aráu,Premios ACE,1976.0,Premio ACE,Won,en
Walter C. Miller,Primetime Emmy Awards,1999.0,Primetime Emmy,Nominated,en
Ivo Ferreira,Sydney Film Festival,2016.0,Sydney Film Prize,Nominated,en
Bill Melendez,Daytime Emmy Awards,1986.0,Daytime Emmy,Nominated,en
Krzysztof Zanussi,Golden Apricot Yerevan International Film Festival,2005.0,Lifetime Achievement Award,Won,pl
Jamie Foxx,Central Ohio Film Critics Association,2005.0,COFCA Award,2nd place,en
Bill Morrison,Tribeca Film Festival,2014.0,Jury Award,Nominated,en
Kris Elgstrand,Leo Awards,2008.0,Leo,Nominated,en
Eleonora Veninova,Drama Short Film Festival,2014.0,Best European Short Film,Nominated,mk
James L. Brooks,"Directors Guild of America, USA",1984.0,DGA Award,Won,en
Thomas Wangsmo,Capalbio Cinema,2007.0,Best Film,Nominated,en
Homero Olivetto,Tallinn Black Nights Film Festival,2016.0,Special Jury Prize,Won,pt
Lisa Cholodenko,Alliance of Women Film Journalists,2011.0,EDA Award,Won,en
Christian Petzold,Valladolid International Film Festival,2012.0,Golden Spike,Nominated,de
Bill Plympton,Annecy International Animated Film Festival,2014.0,Cristal,Nominated,en
Cornel Wilde,Walk of Fame,1960.0,Star on the Walk of Fame,Won,en
Lauri Nurkse,Hamburg Film Festival,2008.0,Audience Award,Nominated,fi
Jan Hřebejk,Karlovy Vary International Film Festival,2003.0,Crystal Globe,Nominated,cs
Jafar Panahi,Cannes Film Festival,1995.0,Golden Camera,Won,fa
Josh Hutcherson,Young Hollywood Awards,2014.0,Young Hollywood Award,Nominated,en
Michael Kirk,News & Documentary Emmy Awards,2016.0,Emmy,Nominated,en
Anders Østergaard,"Academy Awards, USA",2010.0,Oscar,Nominated,en
Pablo Trapero,Argentinean Film Critics Association Awards,2000.0,Silver Condor,Nominated,es
Clint Eastwood,Broadcast Film Critics Association Awards,2010.0,Critics Choice Award,Nominated,en
Jack Sholder,Mystfest,1989.0,Special Award,Won,en
Tim Robbins,Barcelona Film Awards,2006.0,Barcelona Film Award,Nominated,en
Lee Marvin,Laurel Awards,1968.0,Golden Laurel,3rd place,en
Julio Médem,Montréal World Film Festival,1992.0,Montréal First Film Prize - Special Mention,Won,es
Andreu Buenafuente,"Atv Awards, Spain",2007.0,Atv Award,Nominated,es
Carrie Brownstein,Peabody Awards,2012.0,Peabody Award,Won,en
Zhanna Issabayeva,Bratislava International Film Festival,2007.0,Grand Prix,Nominated,en
Olivier Assayas,Bangkok International Film Festival,2005.0,Golden Kinnaree Award,Nominated,en
Marc Rothemund,"Golden Camera, Germany",2003.0,Golden Camera,Won,de
David Menkes,Torino International Gay & Lesbian Film Festival,2000.0,Best Feature Film,Won,es
Dorothée Van Den Berghe,Les Arcs European Film Festival,2009.0,Crystal Arrow,Nominated,en
Andrew R. Jones,Gold Derby Awards,2017.0,Gold Derby Award,Won,en
Aleksandr Chernykh,Sochi Open Russian Film Festival,1998.0,Grand Prize of the Festival,Nominated,en
Lee Chambers,Chandler International Film Festival,2016.0,CIFF Award,Won,en
Tommy Lee Jones,Phoenix Film Critics Society Awards,2012.0,PFCS Award,Nominated,en
Gilitte Leung,Hong Kong Asian Film Festival,2012.0,New Talent Award,Nominated,en
Henry Jaglom,LA Femme International Film Festival,2005.0,LA Femme Filmmaker Award,Won,en
Dan Aykroyd,The Stinkers Bad Movie Awards,2002.0,Stinker Award,Nominated,en
Axelle Carolyn,Rondo Hatton Classic Horror Awards,2015.0,Rondo Statuette,Nominated,en
Tony Jaa,Thailand National Film Association Awards,2009.0,National Film Association Award,Nominated,en
Barry Dignam,Galway Film Fleadh,1999.0,Tiernan McBride Award,Won,en
Roberto Benigni,Vancouver International Film Festival,1998.0,Most Popular Film,Won,it
Vyacheslav Ross,Ourense Independent Film Festival,2011.0,Audience Award,Won,ru
Cesar Montano,FAMAS Awards,2004.0,FAMAS Award,Nominated,en
Jason Reitman,Southeastern Film Critics Association Awards,2009.0,SEFCA Award,Won,en
Ellen Kuras,Film Independent Spirit Awards,2009.0,Independent Spirit Award,Nominated,en
John Williams,Grammy Awards,2002.0,Grammy,Nominated,en
Yun-su Kim,Slamdance Film Festival,2001.0,Vision Award for Cinematography,Won,en
Martin McDonagh,Cork International Film Festival,2004.0,Best First Short by an Irish Director,Won,en
Carlos García Agraz,Gramado Film Festival,1992.0,Golden Kikito,Nominated,es
Kevin Smith,Chicago Film Critics Association Awards,1998.0,CFCA Award,Nominated,en
Antoine de Maximy,"César Awards, France",2009.0,César,Nominated,fr
Haifaa Al-Mansour,British Film Institute Awards,2012.0,Sutherland Trophy,Nominated,en
Alexandre Bustillo,Puchon International Fantastic Film Festival,2012.0,Best of Puchon,Nominated,fr
Tom Holland,"National Board of Review, USA",2012.0,NBR Award,Won,en
Ann Shin,Traverse City Film Festival,2015.0,Founders Prize,Won,en
Adam McKay,Gold Derby Awards,2016.0,Gold Derby Award,Won,en
Tareque Masud,"National Film Awards, Bangladesh",1995.0,Merit Award,Won,en
Frances Bodomo,Nashville Film Festival,2016.0,Grand Jury Prize,Nominated,en
Enrique Gato,Goya Awards,2013.0,Goya,Won,es
Oles Sanin,Santa Barbara International Film Festival,2017.0,Social Justice Award,Nominated,en
Jaroslav Vojtek,"Sun in a Net Awards, Slovakia",2010.0,Sun in a Net,Nominated,en
Joel Coen,"Cinema Bloggers Awards, Portugal",2014.0,Cinema Bloggers Award,Won,en
David Lynch,Robert Festival,2000.0,Robert,Won,en
Anthony Wong,Hong Kong Film Critics Society Awards,2007.0,HKFCS Award,Nominated,cn
Rachid Bouchareb,Cannes Film Festival,2006.0,Palme d'Or,Nominated,en
Gary Sinyor,Evening Standard British Film Awards,1994.0,Evening Standard British Film Award,Won,en
Joachim Trier,Stockholm Film Festival,2015.0,Bronze Horse,Won,en
John Krasinski,Screen Actors Guild Awards,2013.0,Actor,Nominated,en
Eric Friedler,"Golden Camera, Germany",2008.0,Golden Camera,Nominated,de
Flavio Mogherini,Italian National Syndicate of Film Journalists,1971.0,Silver Ribbon,Nominated,it
Scarlett Johansson,Young Artist Awards,2002.0,Young Artist Award,Won,en
Wasis Diop,Ouagadougou Panafrican Film and Television Festival,2001.0,Best Music,Won,en
Werner Herzog,Chicago International Film Festival,1975.0,Gold Hugo,Nominated,en
Richard Elias,WorldFest Houston,2006.0,Bronze Award,Won,en
Janet Perlman,Montréal World Film Festival,2000.0,First Prize (Short Films),Nominated,en
Bruce Alcock,"Canadian Screen Awards, CA",2014.0,Canadian Screen Award,Nominated,en
Orson Welles,Peabody Awards,1959.0,Peabody Award,Won,en
Keith Miller,Atlanta Film Festival,2012.0,Grand Jury Award,Won,en
Jonathan Demme,Venice Film Festival,2007.0,FIPRESCI Prize,Won,en
Pernilla August,Chicago International Film Festival,2004.0,Silver Hugo,Won,sv
Waldemar Krzystek,Camerimage,2012.0,Golden Frog,Nominated,en
Emir Kusturica,"Golden Eagle Awards, Russia",2005.0,Golden Eagle,Nominated,en
Emin Alper,Venice Film Festival,2015.0,Arca CinemaGiovani Award,Won,tr
Joan Chen,"National Board of Review, USA",1999.0,International Freedom Award,Won,en
Lotfi Achour,Heart of Gold International Short Film Festival,2015.0,Festival Prize,Won,ar
Louie Psihoyos,Silverdocs Documentary Festival,2009.0,Audience Award,Won,en
Jean-Pierre Jeunet,"Academy Awards, USA",2002.0,Oscar,Nominated,fr
Abdellatif Kechiche,"Amanda Awards, Norway",2014.0,Amanda,Nominated,fr
Chuck Gutierrez,Cinema One Originals Digital Film Festival,2013.0,Festival Prize,Nominated,en
RZA,Screen Actors Guild Awards,2008.0,Actor,Nominated,en
Tom McCarthy,Online Film & Television Association,2016.0,OFTA Film Award,Nominated,en
John Hillcoat,Georgia Film Critics Association (GFCA),2013.0,Oglethorpe Award for Excellence in Georgia Cinema,Nominated,en
Gordon Willis,New York Film Critics Circle Awards,1981.0,NYFCC Award,2nd place,en
Craig McCracken,Annie Awards,2007.0,Annie,Nominated,en
Richard A. Harris,CableACE Awards,1995.0,CableACE,Won,en
Erica Dunton,Sundance Film Festival,2011.0,Audience Award,Won,en
Roger Corman,"Telluride Film Festival, US",2012.0,Silver Medallion Award,Won,en
David Parker,BAFTA Awards,2004.0,BAFTA Film Award,Nominated,en
Eytan Fox,Munich International Festival of Film Schools,1990.0,Jury Award,Won,he
Guto Parente,Buenos Aires International Festival of Independent Cinema,2010.0,Cinema of the Future Award,Nominated,pt
Henry Alex Rubin,Seattle International Film Festival,2005.0,Golden Space Needle Award,Won,en
Julio O. Ramos,Mexico International Film Festival,2011.0,Golden Palm Award,Won,en
James T. Walker,Primetime Emmy Awards,2008.0,Primetime Emmy,Nominated,en
Christopher de Leon,Star Awards for Movies,2011.0,Star Award,Nominated,en
Rafael E. Portas,Venice Film Festival,1953.0,Golden Lion,Nominated,en
Jake Schreier,Deauville Film Festival,2012.0,Grand Special Prize,Nominated,en
Anastasia Lapsui,Entrevues Film Festival,2001.0,Audience Award,Won,en
Natalie Portman,Awards Circuit Community Awards,1994.0,ACCA,Won,en
Frankie Shaw,SXSW Film Festival,2016.0,SXSW Grand Jury Award,Nominated,en
Jim Henson,Avoriaz Fantastic Film Festival,1983.0,Grand Prize,Won,en
Wayne Coyne,Annie Awards,2004.0,Annie,Nominated,en
German Kral,Yamagata International Documentary Film Festival,2015.0,Robert and Frances Flaherty Prize,Nominated,de
Omar Robert Hamilton,Golden Apricot Yerevan International Film Festival,2014.0,Golden Apricot,Won,en
John Michael McDonagh,British Independent Film Awards,2011.0,British Independent Film Award,Nominated,en
Danny Cistone,Indie Series Awards,2015.0,ISA,Nominated,en
Jack O'Connell,Hollywood Film Awards,2014.0,New Hollywood Award,Won,da
Kenneth Branagh,Sant Jordi Awards,1994.0,Audience Award,Won,en
Zeki Demirkubuz,SIYAD Turkish Film Critics Association Award,1998.0,Turkish Cinema Awards,Won,tr
Michael Biehn,"Academy of Science Fiction, Fantasy & Horror Films, USA",1991.0,Special Award,Won,en
Seiji Hisamatsu,Mar del Plata Film Festival,1961.0,Best Film,Nominated,ja
Ram Gopal Varma,Filmfare Awards,2003.0,Filmfare Award,Nominated,hi
Andy Wolk,Online Film & Television Association,1998.0,OFTA Television Award,Won,en
