director_name,ceremony,year,category,outcome,original_language
Chang Tso-chi,Five Flavours Film Festival,2015.0,New Asian Cinema,Nominated,zh
Tony McNamara,Australian Academy of Cinema and Television Arts (AACTA) Awards,2013.0,AACTA Award,Nominated,en
Tony Ayres,Golden Horse Film Festival,2007.0,Golden Horse Award,Won,en
David Von Ancken,Method Fest,2002.0,Best Short Film,Won,en
Abdellatif Kechiche,Guldbagge Awards,2014.0,Guldbagge,Won,fr
Davis Doi,DVD Exclusive Awards,2001.0,Video Premiere Award,Nominated,en
Jack Cardiff,Online Film & Television Association,2002.0,OFTA Film Hall of Fame,Won,en
Susan Lambert,Atlantic City Film Festival,1999.0,Jury Award,Won,en
David Pablos,San Sebastián International Film Festival,2015.0,Horizons Award,Nominated,en
Chris Mitchell,Screen Actors Guild Awards,2014.0,Actor,Nominated,en
Arthur Vincie,Shriekfest,2012.0,Shriekfest Award,Won,en
Alan Cumming,Screen Actors Guild Awards,2011.0,Actor,Nominated,en
David Ulloa,Goya Awards,2008.0,Goya,Nominated,es
Jonathan van Tulleken,24fps International Short Film Festival,2014.0,Best Screenplay,Won,en
Damien Chazelle,Georgia Film Critics Association (GFCA),2015.0,GFCA Award,Nominated,en
Sebastian del Amo,"Ariel Awards, Mexico",2013.0,Silver Ariel,Nominated,en
Sydney Pollack,"Golden Globes, USA",1986.0,Golden Globe,Nominated,en
Jones,BAFTA/LA Britannia Awards,2016.0,Britannia Award,Won,en
Russell Brown,São Paulo International Film Festival,2008.0,International Jury Award,Nominated,en
Linda Västrik,Hot Docs Canadian International Documentary Festival,2013.0,Best International Documentary,Nominated,en
Joseph Kahn,Camerimage,2011.0,Best Music Video,Nominated,en
David Trueba,Cannes Film Festival,1997.0,Golden Camera,Nominated,es
Mike Plunkett,San Francisco International Film Festival,2016.0,Golden Gate Award,Nominated,en
Elmar Klos,Cannes Film Festival,1965.0,Palme d'Or,Nominated,cs
Kleber Mendonça Filho,São Paulo Association of Art Critics Awards,2017.0,APCA Trophy,Won,pt
Fred Casella,Rhode Island International Film Festival,2011.0,Grand Prize,Won,en
Ryan Redford,New York Expo of Short Film,2000.0,Kodak Film Stock Award,Won,en
Candela Peña,Málaga Spanish Film Festival,2013.0,Silver Biznaga,Won,es
Kamal Dehane,Amiens International Film Festival,2004.0,Prize of the City of Amiens,Won,en
Krzysztof Zanussi,David di Donatello Awards,1981.0,European David,Won,pl
Geoffrey Fletcher,Alliance of Women Film Journalists,2009.0,EDA Award,Nominated,en
Martin Scorsese,Venice Film Festival,1993.0,Elvira Notari Prize,Won,en
Kim Bartley,Seattle International Film Festival,2003.0,Documentary Award,Won,en
Ricky Rijneke,Avvantura Film Festival,2013.0,Jury Prize,Nominated,en
Jan Hřebejk,Denver International Film Festival,2006.0,Krzysztof Kieslowski Award,Won,cs
Maja Weiss,Warsaw International Film Festival,2008.0,Best Documentary,Nominated,sl
Peter Jackson,BAFTA Awards,2004.0,David Lean Award for Direction,Nominated,en
Gary Oldman,Phoenix Film Critics Society Awards,2011.0,PFCS Award,Nominated,en
Art Fisher,"Directors Guild of America, USA",1979.0,DGA Award,Nominated,en
Nefertite Nguvu,Terra di Siena Film Festival,2015.0,Festival Prize,Won,en
Marco Ricca,São Paulo Association of Art Critics Awards,2017.0,APCA Trophy,Won,pt
Pia Marais,Chicago International Film Festival,2007.0,Gold Hugo,Nominated,de
Samuel Collardey,Namur International Festival of French-Speaking Film,2008.0,Youth Jury Emile Cantillon Award,Won,fr
Serge Lalou,"Cinema Eye Honors Awards, US",2009.0,Cinema Eye Honors Award,Won,fr
Derek Hui,Hong Kong Film Awards,2017.0,Hong Kong Film Award,Nominated,zh
John Cernak,New Hampshire Film Festival,2003.0,Best Animation,Won,en
Charles Burnett,"National Society of Film Critics Awards, USA",1991.0,NSFC Award,Won,en
William Karel,Biarritz International Festival of Audiovisual Programming,2004.0,Honorary Euro-FIPA,Won,en
Quentin Dupieux,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,en
Munro Ferguson,Genie Awards,2004.0,Genie,Won,en
Álex de la Iglesia,Italian Online Movie Awards (IOMA),2013.0,IOMA,Nominated,es
Christopher Di Nunzio,"Action on Film International Film Festival, USA",2015.0,Action on Film Award,Nominated,en
Óscar Menéndez,"Ariel Awards, Mexico",1984.0,Silver Ariel,Nominated,en
Bill Plympton,World Animation Celebration,1998.0,WAC Winner,Won,en
Marco Martins,Las Palmas Film Festival,2006.0,Best First Time Director,Won,pt
Maja Weiss,Berlin International Film Festival,2002.0,Manfred Salzgeber Award,Won,sl
James Marsh,Dinard British Film Festival,2012.0,Golden Hitchcock,Won,en
Michael Caine,"National Board of Review, USA",2001.0,NBR Award,Won,en
Eitan Weinreich,CableACE Awards,1995.0,CableACE,Won,en
Romola Garai,Broadcasting Press Guild Awards,2012.0,Broadcasting Press Guild Award,Nominated,en
Federico Fellini,Venice Film Festival,1969.0,Pasinetti Award,Won,it
Lam Wah-Chuen,Golden Horse Film Festival,2001.0,Golden Horse Award,Nominated,cn
Álex de la Iglesia,Peñíscola Comedy Film Festival,2001.0,Best Director,Won,es
Mary Walsh,Gemini Awards,2005.0,Gemini,Won,en
Tomm Moore,"Magritte Awards, Belgium",2016.0,Magritte Award,Nominated,en
Jessica Nettelbladt,Guldbagge Awards,2017.0,Guldbagge,Nominated,en
Meg Ryan,MTV Movie + TV Awards,1994.0,MTV Movie Award,Nominated,en
Aleksei Vakhrushev,Nika Awards,2012.0,Nika,Won,en
Verónica Llinás,Athens International Film Festival,2015.0,Special Mention,Won,en
Edward Yang,Tokyo International Film Festival,1991.0,Special Jury Prize,Won,zh
David Wnendt,Munich Film Festival,2011.0,Young German Cinema Award,Won,de
David Oyelowo,Image Awards,2013.0,Image Award,Nominated,en
Robert Forster,"Academy of Science Fiction, Fantasy & Horror Films, USA",2014.0,Saturn Award,Won,en
Paul Whittington,Encounters International Film Festival,2004.0,British Jury Commendation,Won,en
Krzysztof Kieślowski,Chlotrudis Awards,2005.0,Chlotrudis Award,Nominated,pl
Mario Camus,Goya Awards,2005.0,Goya,Nominated,es
Aisling Walsh,BAFTA Awards,2010.0,BAFTA TV Award,Nominated,en
Nick Bicanic,Leo Awards,2007.0,Leo,Won,en
Waldir Xavier,The Platino Awards for Iberoamerican Cinema,2017.0,Platino Award,Nominated,pt
Ford Austin,Bare Bones International Film & Music Festival,2012.0,Grand Jury Award,Won,en
Jens Schanze,Biarritz International Festival of Audiovisual Programming,2010.0,Silver FIPA,Nominated,de
Tommy Lee Jones,Gotham Awards,2006.0,Gotham Independent Film Award,Nominated,en
John Hoffman,News & Documentary Emmy Awards,2005.0,Emmy,Nominated,en
Robert De Niro,AARP Movies for Grownups Awards,2010.0,Movies for Grownups Award,Nominated,en
Miranda July,Berlin International Film Festival,2011.0,Golden Berlin Bear,Nominated,en
Matthew Bate,Sundance Film Festival,2011.0,Grand Jury Prize,Nominated,en
François Bel,"César Awards, France",1978.0,César,Nominated,fr
Matt Riddlehoover,North Carolina Gay and Lesbian Film Festival,2015.0,Audience Award,Nominated,en
Tom Van Avermaet,European Film Awards,2013.0,European Film Award,Won,en
Trygve Allister Diesen,Warsaw International Film Festival,2008.0,Grand Prix,Nominated,en
Lee Chambers,US Hollywood International Film Festival,2016.0,Golden Film Award,Won,en
Daniel Barber,London Film Festival,2014.0,Best Film,Nominated,en
Tony Stone,Los Angeles Film Festival,2007.0,Filmmaker Award,Nominated,en
David Ulloa,Warsaw International Film Festival,2007.0,Grand Prix,Nominated,es
Vulo Radev,Golden Rose,1972.0,Golden Rose,Won,bg
Neil Mandt,Solstice Film Festival,2006.0,Grand Jury Award,Won,en
Oliver Dommenget,"New York City International Film Festival, US",2017.0,Festival Award,Nominated,de
Fred Savage,"Directors Guild of America, USA",2008.0,DGA Award,Nominated,en
Forest Whitaker,Biarritz International Festival of Audiovisual Programming,1992.0,Special Mention,Won,en
Steven Spielberg,"Academy of Science Fiction, Fantasy & Horror Films, USA",1978.0,Saturn Award,Nominated,en
Matthew Perkins,Napa Valley Film Festival,2013.0,Best Narrative Feature,Won,en
David O. Russell,Film Independent Spirit Awards,1997.0,Independent Spirit Award,Nominated,en
Ane Siderman,Iquique International Film Festival,2013.0,Festival Prize,Nominated,pt
Robert D. Siegel,Online Film Critics Society Awards,2009.0,OFCS Award,Nominated,en
Werner Herzog,Bavarian Film Awards,1988.0,Bavarian Film Award,Won,en
Dome Karukoski,Alpe d'Huez International Comedy Film Festival,2011.0,Grand Prix,Won,fi
Martin Koolhoven,Nederlands Film Festival,2009.0,Golden Calf,Nominated,nl
Talmage Cooley,RiverRun International Film Festival,2006.0,Jury Prize,Won,en
Sean Bean,Awards Circuit Community Awards,2003.0,ACCA,Won,en
Gregory King,New Zealand Film and TV Awards (I),2003.0,Film Award,Won,en
Mamat Khalid,Malaysian Film Festival,2008.0,Best Director,Won,en
Mark Helenowski,Nashville Film Festival,2015.0,Grand Jury Prize,Nominated,en
Idris Elba,BAFTA Awards,2016.0,BAFTA Film Award,Nominated,en
Antonio Tibaldi,Atlanta DocuFest,2013.0,Festival Prize,Won,en
Jessica Hausner,Chicago International Film Festival,2001.0,Gold Hugo,Nominated,de
Ramón Barea,Cannes Film Festival,1997.0,Small Golden Rail,Won,es
Catriona McKenzie,Australian Academy of Cinema and Television Arts (AACTA) Awards,2014.0,AACTA Award,Nominated,en
Vincent Pérez,Cabourg Romantic Film Festival,1998.0,Best Actor,Won,en
Márcio Ramos,Recife Cine PE Audiovisual Festival,2007.0,Calunga Trophy,Won,pt
Natasha Arthy,Sitges - Catalonian International Film Festival,2008.0,Best Film,Nominated,da
Susanne Bier,Cinéfest Sudbury,2006.0,Audience Award,Won,da
Anurag Kashyap,Filmfare Awards,2015.0,Technical Award,Nominated,hi
Justin Schwarz,Cleveland International Film Festival,2013.0,Best American Independent Feature Film,Nominated,en
Woody Allen,Fotogramas de Plata,1980.0,Fotogramas de Plata,Won,en
Floria Sigismondi,Camerimage,2013.0,Best Music Video,Nominated,en
Itai Lev,Annonay International Festival of First Films,2004.0,Grand Jury Prize,Nominated,en
Tiller Russell,International Documentary Association,2002.0,Student Achievement Award,Nominated,en
Lloyd Kaufman,Fantasporto,1990.0,Critics' Award - Special Mention,Won,en
Lorenz Merz,Swiss Film Prize,2012.0,Swiss Film Prize,Won,en
Michel Gondry,Warsaw International Film Festival,2009.0,Best Documentary,Nominated,en
Janez Lapajne,Slovene Film Festival,2006.0,Vesna,Won,sl
Folco Quilici,David di Donatello Awards,1972.0,Special David,Won,it
Edo Bertoglio,Locarno International Film Festival,2005.0,Golden Leopard,Nominated,en
Alexander Nanau,Golden Apricot Yerevan International Film Festival,2011.0,Grand Prix - Golden Apricot,Won,en
Risa Bramon Garcia,"Casting Society of America, USA",1988.0,Artios,Nominated,en
Melville Shavelson,"Writers Guild of America, USA",1963.0,WGA Award (Screen),Nominated,en
Guylaine Dionne,Cannes Film Festival,2000.0,C.I.C.A.E. Award,Nominated,en
Brady Corbet,Göteborg Film Festival,2016.0,International Debut Award,Nominated,en
Spike Lee,Black Reel Awards,2001.0,Black Reel,Nominated,en
Grímur Hákonarson,"Edda Awards, Iceland",2011.0,Edda Award,Nominated,en
Nikolaj Steen,Robert Festival,2003.0,Robert,Won,da
Paolo Genovese,Norwegian International Film Festival,2016.0,Audience Award,Won,it
Shin Adachi,Awards of the Japanese Academy,2016.0,Award of the Japanese Academy,Won,en
Cedric the Entertainer,Gotham Awards,2007.0,Gotham Independent Film Award,Won,en
Jennifer Aniston,"Golden Globes, USA",2015.0,Golden Globe,Nominated,en
Federico Fellini,Italian National Syndicate of Film Journalists,1961.0,Silver Ribbon,Won,it
Robert Legato,"Academy Awards, USA",1996.0,Oscar,Nominated,en
Veronica Kedar,Jerusalem Film Festival,2017.0,Haggiag Award,Nominated,en
Woody Allen,"National Society of Film Critics Awards, USA",2012.0,NSFC Award,3rd place,en
Kenneth Branagh,Broadcast Film Critics Association Awards,2012.0,Critics Choice Award,Nominated,en
Yury Bykov,Locarno International Film Festival,2014.0,Prize of the Ecumenical Jury,Won,ru
Clea DuVall,NewFilmmakers Los Angeles,2015.0,NewFilmmakers Los Angeles Best of 2015 Award,Nominated,en
Ossie Davis,Image Awards,2001.0,Image Award,Nominated,en
Bernardo Bertolucci,Venice Film Festival,2007.0,Career Golden Lion,Won,it
Jason Tippet,Film Independent Spirit Awards,2013.0,Truer Than Fiction Award,Nominated,en
Antonio Negret,Orinda Film Festival,2004.0,Audience Award - Honorable Mention,Won,en
Tony Plana,ALMA Awards,2002.0,ALMA Award,Nominated,en
Peter Paul Basler,Dances With Films,2008.0,Audience Award,Won,en
Nobuhiko Ôbayashi,Awards of the Japanese Academy,1994.0,Award of the Japanese Academy,Nominated,ja
Peter Andrikidis,Australian Directors Guild,2007.0,Career Achievement Award,Won,en
Michael Caine,European Film Awards,2015.0,European Film Award,Won,en
Kathy Bates,Central Ohio Film Critics Association,2003.0,COFCA Award,2nd place,en
Thomas Vinterberg,Norwegian International Film Festival,1999.0,Silver Clod,Won,da
George Lucas,Locarno International Film Festival,1973.0,Bronze Leopard,Won,en
Thomas Newman,Grammy Awards,2014.0,Grammy,Won,en
Carlos Iglesias,Málaga Spanish Film Festival,2006.0,Audience Award,Won,es
Michel Deville,San Sebastián International Film Festival,1999.0,Best Screenplay,Won,fr
Daniel Griffith,Rondo Hatton Classic Horror Awards,2011.0,Rondo Statuette,Won,en
Helen Shaver,Gemini Awards,2001.0,Gemini,Nominated,en
Tobias Wiemann,Zlin Film Festival,2017.0,Golden Slipper,Won,de
Stephen Cookson,Independent Horror Movie Awards,2017.0,April Award,Won,en
Dan Sallitt,Edinburgh International Film Festival,2012.0,Best International Feature Film,Nominated,en
Tjebbo Penning,Emden International Film Festival,1997.0,Emden Short Film Award,Won,en
David Hickman,International Documentary Association,1992.0,IDA Award,Won,en
Boris Despodov,Golden Rhyton Bulgarian Documentary and Animation Film Festival,2009.0,Golden Rhyton,Won,en
Maurice Cammage,Venice Film Festival,1938.0,Mussolini Cup,Nominated,fr
Kihachi Okamoto,Mainichi Film Concours,1969.0,Mainichi Film Concours,Won,ja
John Humber,Charlotte Film Festival,2008.0,Festival Prize,Won,en
Simon Groß,Munich Film Festival,2007.0,Young German Cinema Award,Won,de
Terrence Malick,Satellite Awards,1999.0,Golden Satellite Award,Won,en
Rainer Frimmel,Palm Springs International Film Festival,2010.0,New Voices/New Visions Grand Jury Prize,Nominated,en
Elissa Down,Rencontres Internationales du Cinema des Antipodes,2008.0,Audience Award,Won,en
Dome Karukoski,Festróia - Tróia International Film Festival,2009.0,Costa Azul Award - Special Mention,Won,fi
Mikhail Kosirev-Nesterov,Tokyo International Film Festival,2008.0,Tokyo Grand Prix,Nominated,fr
Alejandro González Iñárritu,Robert Festival,2007.0,Robert,Won,en
Temur Babluani,Sochi Open Russian Film Festival,1992.0,Grand Prize of the Festival,Won,en
Joel Coen,Toronto Film Critics Association Awards,2010.0,TFCA Award,Nominated,en
Jan Zabeil,Fajr Film Festival,2008.0,Crystal Simorgh,Won,es
Jeremy Lutter,"Long Beach International Film Festival, New York",2015.0,Long Beach International Film Festival Award,Won,en
Natalie Portman,International Online Film Critics' Poll,2012.0,IOFCP Award,Won,en
Peter Fratzscher,Chicago International Film Festival,1981.0,Gold Hugo,Nominated,de
Zhanna Issabayeva,Warsaw International Film Festival,2011.0,Grand Prix,Nominated,en
Steve Harding-Hill,Edinburgh International Film Festival,2015.0,Best New British Animation,Nominated,en
Roger Beatty,Primetime Emmy Awards,1980.0,Primetime Emmy,Nominated,en
Trent Carlson,Leo Awards,2010.0,Leo,Nominated,en
Jeff Probst,Primetime Emmy Awards,2011.0,Primetime Emmy,Won,en
Paul Thomas Anderson,Village Voice Film Poll,2012.0,VVFP Award,Won,en
Orlando von Einsiedel,Hot Docs Canadian International Documentary Festival,2014.0,Best International Documentary,Nominated,en
Achero Mañas,Buster International Children's Film Festival,2002.0,Best Buster Award,Won,en
Dayo Wong,Hong Kong Film Awards,1996.0,Hong Kong Film Award,Nominated,cn
Cassian Elwes,Acapulco Black Film Festival,2014.0,Hollywood Award,Won,en
Mike Leigh,BAFTA Awards,1988.0,BAFTA Film Award,Nominated,en
Russell Crowe,Screen Actors Guild Awards,2013.0,Actor,Nominated,en
Alice Lowe,Stockholm Film Festival,2016.0,Bronze Horse,Nominated,en
Simcha Jacobovici,"Canadian Screen Awards, CA",2015.0,Canadian Screen Award,Won,en
Carlos Vereza,São Paulo Association of Art Critics Awards,1985.0,APCA Trophy,Won,pt
Gareth Edwards,BAFTA Awards,2011.0,BAFTA Film Award,Nominated,en
Kevin Fair,Leo Awards,2010.0,Leo,Nominated,en
Veit Harlan,Venice Film Festival,1937.0,Mussolini Cup,Nominated,de
Jerry Lewis,Primetime Emmy Awards,1952.0,Primetime Emmy,Nominated,en
Michael Moore,Film Independent Spirit Awards,2003.0,Independent Spirit Award,Won,en
Andy Kennedy,Online Film & Television Association,2013.0,OFTA Television Award,Won,en
Jason Freeland,Festróia - Tróia International Film Festival,1999.0,Prize of the City of Grândola,Won,en
Kenneth Branagh,"Crime Thriller Awards, UK",2012.0,Dagger,Nominated,en
Tonino De Bernardi,Taormina International Film Festival,1994.0,Special Mention,Won,en
Remton Siega Zuasola,Moscow International Film Festival,2011.0,NETPAC Award - Special Mention,Won,en
Aki Kaurismäki,"Gopo Awards, Romania",2013.0,Gopos Award,Nominated,fi
George Roy,Sports Emmy Awards,2004.0,Emmy,Won,en
Jerry Blumenthal,Aspen Filmfest,1998.0,Audience Award,Won,en
Audrey Wells,BET Comedy Awards,2005.0,BET Comedy Award,Nominated,en
David Yates,Hugo Awards,2008.0,Hugo,Nominated,en
Margaret Lazarus,New England Film & Video Festival,1994.0,Independent Film Award,Won,en
Susan Raymond,Primetime Emmy Awards,1994.0,Primetime Emmy,Won,en
Rocco Urbisci,CableACE Awards,1996.0,CableACE,Nominated,en
Vittorio De Sica,Venice Film Festival,1961.0,Golden Lion,Nominated,it
Tony Bill,PGA Awards,1998.0,PGA Hall of Fame - Motion Pictures,Won,en
Niki Stein,Bavarian TV Awards,2010.0,Bavarian TV Award,Won,de
Kathleen Hepburn,Yorkton Film Festival,2016.0,Golden Sheaf Award,Won,en
George Miller,"Academy Awards, USA",1996.0,Oscar,Nominated,en
Ricky Schroder,Nashville Film Festival,2004.0,President's Award,Won,en
Daniela Thomas,São Paulo Association of Art Critics Awards,2009.0,APCA Trophy,Won,pt
Lauren Wolkstein,24fps International Short Film Festival,2011.0,Grand Jury Prize,Won,en
Thorold Dickinson,Cannes Film Festival,1955.0,Palme d'Or,Nominated,en
Christopher H.K. Lee,International Open Film Festival (IOFF),2016.0,Best Award,Won,en
Gavin Hood,Edinburgh International Film Festival,2005.0,Audience Award,Won,en
Nicolás Prividera,Mar del Plata Film Festival,2007.0,Best Latin-American Film,Won,en
Vito Zagarrio,Torino International Festival of Young Cinema,1995.0,Best Italian Short Film of the Year - Special Mention,Won,it
Tobias Nölle,Locarno International Film Festival,2015.0,Junior Jury Award,3rd place,de
Gérard Depardieu,"César Awards, France",1984.0,César,Nominated,en
Daniel Auteuil,BAFTA Awards,1988.0,BAFTA Film Award,Won,fr
Rolands Kalniņš,Latvian National Film Festival,1980.0,Latvian Film Prize,Won,lv
Aki Kaurismäki,Berlin International Film Festival,1992.0,FIPRESCI Prize,Won,fi
Валерий Огородников,Locarno International Film Festival,1999.0,Silver Leopard,Won,ru
Rajko Grlić,Festróia - Tróia International Film Festival,2011.0,Jury Special Prize,Won,hr
Matthew Heineman,Sheffield International Documentary Festival,2015.0,Grand Jury Award,Nominated,en
Ang Lee,3D Creative Arts Awards,2013.0,Lumiere Award,Won,en
Paul Shoulberg,Milano International Film Festival Awards (MIFF Awards),2017.0,Best Screenwriting,Won,en
Atom Egoyan,Woodstock Film Festival,2015.0,Honorary Maverick Award,Won,en
Rich Arons,Daytime Emmy Awards,1997.0,Daytime Emmy,Won,en
Drew Thomas,London Sci-Fi Film Festival,2013.0,Best Film,Won,en
Diego Rougier,Accolade Competition,2012.0,Award of Merit,Won,es
James Ivory,"Academy Awards, USA",1987.0,Oscar,Nominated,en
Joaquín del Paso,Guadalajara International Film Festival,2016.0,FIPRESCI Prize,Won,en
Jan Troell,"National Society of Film Critics Awards, USA",2010.0,NSFC Award,3rd place,sv
Idrissa Ouedraogo,Cannes Film Festival,1997.0,Palme d'Or,Nominated,en
Nobuhiro Yamashita,Hochi Film Awards,2007.0,Hochi Film Award,Won,ja
Albert Finney,Gold Derby Awards,2004.0,Gold Derby Award,Nominated,en
Oliver Stone,Bangkok International Film Festival,2004.0,Golden Kinnaree Career Achievement Award,Won,en
Julian Fellowes,"Academy Awards, USA",2002.0,Oscar,Won,en
Damien Chazelle,Online Film & Television Association,2017.0,OFTA Film Award,2nd place,en
Mario Camus,"Cinema Writers Circle Awards, Spain",1994.0,CEC Award,Won,es
Carl Bessai,Moscow International Film Festival,2010.0,Golden St. George,Nominated,en
Rogério Gomes,"Prêmio Qualidade, Brazil",2008.0,Prêmio Qualidade,Nominated,pt
Didi Danquart,Berlin International Film Festival,1999.0,Caligari Film Award,Won,en
Bella,Young Artist Awards,2008.0,Young Artist Award,Nominated,en
Henri Gruel,Cannes Film Festival,1958.0,Palme d'Or - Best Short Film,Won,en
Dako Dakovski,Venice Film Festival,1955.0,Golden Lion,Nominated,en
Sergei Dvortsevoy,Zurich Film Festival,2008.0,Golden Eye,Won,ru
Emiliano Rocha Minter,Fantasia Film Festival,2016.0,Séquences Award,Won,en
James Erskine,Primetime Emmy Awards,2002.0,Primetime Emmy,Nominated,en
Brillante Mendoza,Torino Film Festival,2006.0,CinemAvvenire Award,Won,en
Jean Vallée,Rome Film Fest,2013.0,Golden Marc'Aurelio Award,Nominated,en
Claude Legault,Gémeaux Awards,2005.0,Gémeaux,Won,fr
Doris Dörrie,Bavarian Film Awards,1999.0,Bavarian Film Award,Won,de
Felipe Lacerda,Rio de Janeiro International Film Festival,2002.0,Première Brazil,Won,pt
Luis Berdejo,Marrakech International Film Festival,2002.0,Golden Star,Nominated,en
Adepero Oduye,Seattle Film Critics Awards,2014.0,Seattle Film Critics Award,Nominated,en
Robert Duvall,BAFTA Awards,1980.0,BAFTA Film Award,Won,en
David Martín Porras,Festival de Cine de L'Alfàs del Pi,2014.0,Faro de Plata,2nd place,en
Fernando León de Aranoa,"Cinema Writers Circle Awards, Spain",2016.0,CEC Award,Nominated,es
Joseph Pierce,Chicago International Film Festival,2008.0,Gold Hugo,Nominated,en
Tommaso Lusena,Torino Film Festival,2009.0,Special Jury Prize,Won,en
Emir Kusturica,David di Donatello Awards,1986.0,David,Nominated,en
Fritz Lehner,Baden-Baden TV Film Festival,1983.0,Teleplay Award,Won,de
Karl Lemieux,Rotterdam International Film Festival,2015.0,Tiger Award for Short Film,Nominated,en
Katie Couric,Daytime Emmy Awards,2003.0,Daytime Emmy,Nominated,en
Alberto Sordi,David di Donatello Awards,1977.0,David,Won,it
Luis Lucia,"Cinema Writers Circle Awards, Spain",1966.0,CEC Award,Won,es
Jack Gold,BAFTA Awards,1975.0,BAFTA TV Award,Nominated,en
Rodrigo Plá,Lleida Latin-American Film Festival,2009.0,Best Film,Won,es
Nicolás Pereda,Venice Film Festival,2010.0,Venice Horizons Award,Won,es
Andor von Barsy,Venice Film Festival,1934.0,Best Cinematography,Won,en
André Moraes,Santa Barbara International Film Festival,2016.0,Nueva Vision Award,Nominated,pt
Claude Lelouch,"Capri, Hollywood",2007.0,Capri Legend Award,Won,fr
Sylvester Stallone,Razzie Awards,1993.0,Razzie Award,Won,en
Giorgos Karypidis,Mystfest,1996.0,Best Film,Nominated,en
Mamad Haghighat,Cannes Film Festival,2003.0,Golden Camera,Nominated,fr
Eddie Cahyono,Jogja-NETPAC Asian Film Festival,2014.0,Golden Hanoman Award,Nominated,en
Hrant Alianak,Genie Awards,1988.0,Genie,Nominated,en
Jason M. Koch,The Scare-A-Con Film Festival,2014.0,Scare-A-Con Film Festival Award,Won,en
Jacob Thuesen,Berlin International Film Festival,2005.0,Golden Berlin Bear,Nominated,da
Josué Méndez,Molodist International Film Festival,1999.0,Best Film Award,Nominated,es
Rikun Zhu,Cinéma du Réel,2013.0,Short Film Award - Mention,Won,en
Marzieh Makhmalbaf,Venice Film Festival,2000.0,'CinemAvvenire' Award,Won,en
Manuel Summers,Cannes Film Festival,1965.0,Palme d'Or,Nominated,es
Costa-Gavras,BAFTA Awards,1983.0,BAFTA Film Award,Nominated,fr
Michael J.F. Scott,Genie Awards,1987.0,Genie,Nominated,en
Moon Molson,WorldFest Houston,2014.0,Gold Remi Award,Won,en
David Jason,BAFTA Awards,1990.0,BAFTA TV Award,Nominated,en
Moon Molson,Certamen Internacional de Cortos Ciudad de Soria,2015.0,Festival Prize,Won,en
Robert Altman,Berlin International Film Festival,1976.0,Golden Berlin Bear,Won,en
Yûko Natori,Awards of the Japanese Academy,1996.0,Award of the Japanese Academy,Nominated,ja
David Grubin,"Writers Guild of America, USA",2009.0,WGA Award (TV),Nominated,en
B.P. Paquette,Transilvania International Film Festival,2005.0,FIPRESCI Prize,Nominated,en
Benjamin Cook,Primetime Emmy Awards,2014.0,Primetime Emmy,Won,en
G.W. Pabst,German Film Awards,1963.0,Honorary Award,Won,de
Ewan McGregor,Goya Awards,2013.0,Goya,Nominated,en
Don Scardino,Daytime Emmy Awards,1986.0,Daytime Emmy,Nominated,en
Matthew A. Cherry,SXSW Film Festival,2012.0,Audience Award,Nominated,en
Luis Mandoki,Lleida Latin-American Film Festival,2013.0,Audience Award,Won,en
Nicholas Triandafyllidis,Thessaloniki Film Festival,2001.0,Greek Competition Award,2nd place,el
Mark Thompson,Rhode Island International Film Festival,2002.0,Screenplay Competition First Prize,Won,en
Ilmar Raag,Karlovy Vary International Film Festival,2007.0,Label Europa Cinemas,Won,en
Amy Schumer,"Writers Guild of America, USA",2016.0,WGA Award (Screen),Nominated,en
YoungNam Kim,Locarno International Film Festival,2006.0,Golden Leopard,Nominated,en
D.J. Lynch,"Motion Picture Sound Editors, USA",2011.0,Golden Reel Award,Won,tr
Jānis Nords,Hamptons International Film Festival,2013.0,Golden Starfish Award,Nominated,lv
Àlex Lora,Coney Island Film Festival,2011.0,Tillie Award,Nominated,nl
Erik Blomberg,Jussi Awards,1949.0,Jussi,Won,fi
Ossie Davis,Primetime Emmy Awards,1997.0,Primetime Emmy,Nominated,en
Alain Cavalier,French Syndicate of Cinema Critics,1987.0,Critics Award,Won,fr
Tristram Powell,Chicago International Film Festival,1991.0,Gold Hugo,Nominated,en
Andres Veiel,CPH:DOX,2017.0,Politiken's Audience Award,Nominated,de
Pema Tseden,Nantes Three Continents Festival,2009.0,Golden Montgolfiere,Nominated,en
Eva Neymann,Nashville Film Festival,2016.0,Grand Jury Prize,Nominated,en
Ricardo Miranda,Brazilia Festival of Brazilian Cinema,1982.0,Candango Trophy,Won,pt
Jerry Lewis,Publicists Guild of America,2014.0,Lifetime Achievement Award,Won,en
Chuck O'Neil,"Directors Guild of America, USA",2016.0,DGA Award,Nominated,en
Paul Cabon,Angers European First Film Festival,2015.0,Grand Jury Prize,Nominated,en
Jeremy London,Young Artist Awards,1993.0,Young Artist Award,Won,en
Pirjo Honkasalo,Amsterdam International Documentary Film Festival,1996.0,Joris Ivens Award,Won,en
Robert Mitchum,Laurel Awards,1960.0,Golden Laurel,Nominated,en
Benedek Fliegauf,CPH PIX,2012.0,Politiken's Audience Award,Nominated,hu
Christos Georgiou,Thessaloniki Film Festival,2001.0,Golden Alexander,Nominated,el
Nash Edgerton,Australian Film Institute,2008.0,AFI Award,Nominated,en
John Henning,Indianapolis LGBT Film Festival,2006.0,Audience Favorite,Won,en
