director_name,ceremony,year,category,outcome,original_language
Lori Silverbush,Gotham Awards,2004.0,Gotham Independent Film Award,Nominated,en
Alain Resnais,Cannes Film Festival,2009.0,Special Award,Won,fr
Roberto Flores Prieto,Gramado Film Festival,2013.0,Golden Kikito,Won,en
George Seaton,Laurel Awards,1962.0,Golden Laurel,Nominated,en
Nathan Hughes-Berry,Puchon International Fantastic Film Festival,2015.0,Grand Prize for Short Film,Nominated,en
Joaquim Pinto,CinEuphoria Awards,2014.0,CinEuphoria,Won,en
Mike Holboom,Oberhausen International Short Film Festival,1997.0,Interfilm Award,Won,en
James L. Brooks,Primetime Emmy Awards,1990.0,Primetime Emmy,Won,en
Massimo Troisi,Italian National Syndicate of Film Journalists,1981.0,Silver Ribbon,Nominated,it
John Cameron Mitchell,Sundance Film Festival,2001.0,Directing Award,Won,en
Anthony Hopkins,Fangoria Chainsaw Awards,2002.0,Chainsaw Award,Won,en
Thomas Bezucha,Florida Film Festival,2001.0,Audience Award,Won,en
Frederick Wiseman,Cannes Film Festival,2016.0,France Culture Award,Won,en
Robert Morin,Toronto International Film Festival,1994.0,Best Canadian Feature Film - Special Jury Citation,Won,fr
Guðmundur Arnar Guðmundsson,Dallas International Film Festival,2017.0,Special Jury Prize,Won,en
Dale Heslip,Yorkton Film Festival,2013.0,Golden Sheaf Award,Nominated,en
Lau Lauritzen Jr.,Venice Film Festival,1942.0,Mussolini Cup,Nominated,da
Ann Shin,Moscow International Documentary Film Festival DOKer,2016.0,Jury Prize,Won,en
Danny Boyle,London Critics Circle Film Awards,2011.0,ALFS Award,Nominated,en
Pete Docter,"Academy Awards, USA",2009.0,Oscar,Nominated,en
Helena Bergström,Guldbagge Awards,2012.0,Guldbagge,Nominated,en
Zhonghua Zhang,Warsaw International Film Festival,2012.0,Competition 1-2 Award,Nominated,en
Ron Mann,Gemini Awards,2010.0,Gemini,Nominated,en
Carlos Saboga,Sophia Awards,2013.0,Sophia,Won,en
Nino Manfredi,"Golden Globes, Italy",1988.0,Golden Globe,Won,it
Ryan Gosling,"Academy Awards, USA",2007.0,Oscar,Nominated,en
Nicolas Winding Refn,Fantasporto,2010.0,International Fantasy Film Award - Special Mention,Won,en
Ashley Sabin,Stockholm Film Festival,2014.0,iFestival Award,Nominated,en
Joel Coen,Bodil Awards,2012.0,Bodil,Nominated,en
Carlo Campogalliani,Venice Film Festival,1940.0,Mussolini Cup,Nominated,it
Terry Leonard,African Movie Academy Awards,2014.0,AMAA,Nominated,en
Danny Boyle,Alliance of Women Film Journalists,2008.0,EDA Award,Won,en
Kihachi Okamoto,Yokohama Film Festival,1987.0,Special Prize,Won,ja
Kamal,Filmfare Awards South,1975.0,Filmfare Award - Malayalam Film Industry,Won,ml
Scott Schirmer,Shriekfest,2013.0,Shriekfest Award,Nominated,en
Toe Yuen,Paris Film Festival,2003.0,Grand Prix,Nominated,cn
Clara Law,IF Awards,2004.0,IF Award,Nominated,cn
Stanley Kwan,Vesoul Asian Film Festival,2008.0,Honorary Golden Wheel,Won,cn
Robert De Niro,"People's Choice Awards, USA",2012.0,People's Choice Award,Nominated,en
Leonard Nimoy,Hugo Awards,1992.0,Hugo,Nominated,en
Oren Moverman,Deauville Film Festival,2009.0,Grand Special Prize,Won,en
Lukas Moodysson,Gijón International Film Festival,2002.0,Special Prize of the Young Jury,Won,en
Raoul Peck,Hamptons International Film Festival,2016.0,Brizzolara Family Foundation Award for a Film of Conflict and Resolution,Nominated,en
Fred Schepisi,San Sebastián International Film Festival,2001.0,Golden Seashell,Nominated,en
Julia Ivanova,Valladolid International Film Festival,2013.0,Best Documentary,2nd place,en
Rubaiyat Hossain,Arizona International Film Festival,2012.0,Reel Frontier Award,Nominated,bn
Jason Lew,Sundance Film Festival,2016.0,Grand Jury Prize,Nominated,en
Ronaldo Duque,Gramado Film Festival,2004.0,Special Jury Award,Won,pt
Julian Caidan,News & Documentary Emmy Awards,2010.0,Emmy,Nominated,en
Zach Braff,Film Independent Spirit Awards,2005.0,Independent Spirit Award,Nominated,en
Guillermo del Toro,Fantasporto,1994.0,Audience Jury Award,Won,en
Dorota Kędzierzawska,Denver International Film Festival,1999.0,Krzysztof Kieslowski Award,Won,en
Kevin Kline,The Stinkers Bad Movie Awards,2006.0,Stinker Award,Nominated,en
Barney Platts-Mills,Venice Film Festival,1982.0,Golden Lion,Nominated,en
Richard Day,"Academy Awards, USA",1943.0,Oscar,Won,en
Oliver Stone,Dallas-Fort Worth Film Critics Association Awards,1992.0,DFWFCA Award,3rd place,en
Charlie Kaufman,Film Independent Spirit Awards,2016.0,Independent Spirit Award,Nominated,en
Johnny Depp,Washington DC Area Film Critics Association Awards,2003.0,WAFCA Award,Nominated,en
Albert Serra,Munich Film Festival,2014.0,ARRI/OSRAM Award,Nominated,en
André Turpin,Genie Awards,2001.0,Genie,Won,fr
Lieven Debrauwer,Cairo International Film Festival,2001.0,Golden Pyramid,Won,en
Mickey Rooney,Primetime Emmy Awards,1958.0,Primetime Emmy,Nominated,en
Wade Allain-Marcus,Las Vegas International Film Festival,2015.0,Grand Jury Prize,Won,en
Andrew Sala,Warsaw International Film Festival,2014.0,Competition 1-2 Award,Nominated,en
John Turturro,"Academy of Science Fiction, Fantasy & Horror Films, USA",2005.0,Saturn Award,Nominated,en
Pilar Miró,Berlin International Film Festival,1980.0,Golden Berlin Bear,Nominated,en
Umesh Shukla,"National Film Awards, India",2013.0,Silver Lotus Award,Won,hi
Ang Lee,"Academy of Science Fiction, Fantasy & Horror Films, USA",2001.0,Saturn Award,Nominated,en
Kazuo Hara,Yokohama Film Festival,1988.0,Festival Prize,Won,ja
Piotr Andrejew,Fantasporto,1984.0,Critics' Award - Special Mention,Won,pl
Steven Bognar,Primetime Emmy Awards,2007.0,Primetime Emmy,Won,en
Ridley Scott,BAFTA Awards,2001.0,David Lean Award for Direction,Nominated,en
Rokhsareh Ghaemmaghami,Sheffield International Documentary Festival,2016.0,Sheffield Youth Jury Award,Won,en
Ron Clark,Primetime Emmy Awards,1968.0,Primetime Emmy,Nominated,en
Yoshiyuki Tomino,Tokyo Anime Award,2006.0,Notable Entry,Won,ja
Serge Meynard,Luchon International Film Festival,2007.0,Best Director,Won,fr
Marcio Migliorisi,New York International Independent Film & Video Festival,2012.0,Genre Award,Won,en
Abdellatif Kechiche,"Étoiles d'Or, France",2014.0,Étoile d'Or,Won,fr
Selma Vilhunen,RiverRun International Film Festival,2017.0,Audience Choice Award,Won,fi
Luc Dardenne,Cannes Film Festival,1999.0,Prize of the Ecumenical Jury - Special Mention,Won,en
Alex Kurtzman,Hugo Awards,2010.0,Hugo,Nominated,en
David Fincher,CinEuphoria Awards,2015.0,CinEuphoria,Nominated,en
Anna Sokolowska,Mar del Plata Film Festival,1965.0,Best Film,Nominated,pl
Svilen Dimitrov,Sofia International Film Festival,2012.0,Jameson Short Film Award,Nominated,en
Kirk Caouette,Leo Awards,2012.0,Leo,Nominated,en
Ingmar Bergman,Venice Film Festival,1948.0,Grand International Award,Nominated,sv
Stanley Kubrick,Locarno International Film Festival,1959.0,Prize,Won,en
Joel Coen,"St. Louis Film Critics Association, US",2007.0,SLFCA Award,Won,en
Buck Jones,Golden Boot Awards,1984.0,In Memoriam Award,Won,en
Joe Mendoza,"Academy Awards, USA",1966.0,Oscar,Nominated,en
Nikolai Dostal,"Golden Eagle Awards, Russia",2010.0,Golden Eagle,Nominated,ru
Matthew Butler,Maverick Movie Awards,2015.0,Maverick Movie Award,Nominated,en
James L. Brooks,"ShoWest Convention, USA",1989.0,ShoWest Award,Won,en
Kevin Kline,Online Film & Television Association,1998.0,OFTA Film Award,Nominated,en
Boris Schaarschmidt,San Francisco Short Film Festival,2004.0,Best Short Film,Nominated,de
Jouko Aaltonen,Tampere International Short Film Festival,2012.0,Special Prize,Won,en
Masato Harada,Hawaii International Film Festival,2000.0,Golden Maile Award,Nominated,ja
Pavel Chukhray,Venice Film Festival,1997.0,The President of the Italian Senate's Gold Medal,Won,ru
David Schmoeller,CineVegas International Film Festival,2007.0,Jury Prize,Won,en
Kyle William Roberts,dead CENTER Film Festival,2014.0,Best Oklahoma Film,Won,en
Elsa Kvamme,Norwegian Short Film Festival,2011.0,Short Film Jury Award,Won,en
Salah Abouseif,Berlin International Film Festival,1957.0,Golden Berlin Bear,Nominated,en
Amrik Gill,Awards of the International Indian Film Academy,2000.0,Award for Technical Excellence,Won,en
Kevin Derek,Canada International Film Festival,2014.0,Rising Star Award,Won,en
Vanessa Redgrave,Online Film & Television Association,2002.0,OFTA Television Award,Won,en
Courtney Hunt,Toronto Film Critics Association Awards,2008.0,TFCA Award,Nominated,en
Farida Pacha,Hong Kong International Film Festival,2014.0,Golden Firebird Award,Won,en
Robert Cannan,International Documentary Association,2016.0,Video Source Award,Nominated,en
Tomm Moore,Annecy International Animated Film Festival,2009.0,Cristal,Nominated,en
Xavier Dolan,Cannes Film Festival,2014.0,Queer Palm,Nominated,fr
Jezza Neumann,News & Documentary Emmy Awards,2009.0,Emmy,Nominated,en
Yann Demange,Broadcasting Press Guild Awards,2012.0,Broadcasting Press Guild Award,Nominated,en
Michael Winterbottom,Cannes Film Festival,2007.0,François Chalais Award,Won,en
Gyula Nemes,Karlovy Vary International Film Festival,2015.0,East of West Award,Nominated,en
Owen Egerton,Cleveland International Film Festival,2016.0,Best American Independent Feature Film,Nominated,en
Michaela Pavlátová,Hiroshima International Animation Festival,2012.0,Special Jury Prize,Won,cs
François Ozon,Sarasota Film Festival,2014.0,Jury Prize,Nominated,fr
Curt Geda,Daytime Emmy Awards,1999.0,Daytime Emmy,Nominated,en
Gus Van Sant,20/20 Awards,2010.0,Felix,Won,en
Christian Volckman,Annecy International Animated Film Festival,2006.0,Cristal,Won,fr
Susana de Sousa Dias,Coimbra Caminhos do Cinema Português,2010.0,Film Award,Won,pt
David Prior,Rhode Island International Horror Film Festival,2008.0,Best Short,Won,en
Michel Hazanavicius,Online Film & Television Association,2012.0,OFTA Film Award,Nominated,fr
Alejandro Agresti,Argentinean Film Critics Association Awards,2001.0,Silver Condor,Nominated,en
Lindsay Anderson,Cannes Film Festival,1969.0,Palme d'Or,Won,en
Imre Gyöngyössy,Chicago International Film Festival,1978.0,Special Jury Prize,Won,hu
Kevin Costner,PGA Awards,1991.0,PGA Award,Won,en
Manuel 'Fyke' Cinco,FAMAS Awards,1973.0,FAMAS Award,Nominated,en
Theresa Rebeck,Primetime Emmy Awards,1997.0,Primetime Emmy,Nominated,en
Timothy Reckart,"Academy Awards, USA",2013.0,Oscar,Nominated,en
Mario Martone,"Kineo Awards, Italy",2011.0,Kineo Award,Won,it
Alex Merkin,Cinema World Fest Awards,2016.0,Award of Excellence,Won,en
Kieron J. Walsh,Irish Film and Television Awards,2016.0,IFTA Award,Nominated,en
Rose Troche,Verzaubert - International Gay & Lesbian Film Festival,1999.0,Rosebud,Nominated,en
Liu Jian,Annecy International Animated Film Festival,2010.0,Cristal,Nominated,zh
David Fincher,Awards Circuit Community Awards,1995.0,ACCA,Won,en
Pino Amenta,Australian Film Institute,1988.0,AFI Award,Nominated,en
Kent Moran,Rhode Island International Film Festival,2016.0,Screenplay Competition First Prize,Won,en
Cao Hamburger,Lima Latin American Film Festival,2007.0,Elcine First Prize,Won,pt
John Seale,"American Society of Cinematographers, USA",2016.0,ASC Award,Nominated,en
Angela Bassett,BET Awards,2002.0,BET Award,Nominated,en
Sebastian Winkels,Munich Film Festival,2001.0,Shocking Shorts Award,Won,en
Samantha Morton,MTV Movie + TV Awards,2004.0,MTV Movie Award,Nominated,en
Isa Qosja,Sarajevo Film Festival,2014.0,Cineuropa Award,Won,sq
Achim von Borries,Trieste Film Festival,2001.0,Prize Trieste,Won,de
Kieran Darcy-Smith,Film Critics Circle of Australia Awards,2013.0,FCCA Award,Nominated,en
Scarlett Johansson,Golden Schmoes Awards,2014.0,Golden Schmoes,2nd place,en
Chen Kun-Hou,Golden Horse Film Festival,1983.0,Golden Horse Award,Won,zh
Sanjay F. Gupta,Zee Cine Awards,2004.0,Technical Award,Nominated,hi
Jan Svěrák,Czech Lions,1997.0,Czech Lion,Won,cs
Franco Amurri,Golden Ciak Awards,1988.0,Golden Ciak,Nominated,it
Peter Berg,USC Scripter Award,2005.0,USC Scripter Award,Nominated,en
Pablo Stoll,Chicago International Film Festival,2004.0,Silver Hugo,Won,en
Niki Caro,São Paulo International Film Festival,2003.0,International Jury Award,Won,en
Craig Cash,BAFTA Awards,2000.0,BAFTA TV Award,Won,en
Chris Messina,Critics Choice Television Awards,2015.0,Critics' Choice TV Award,Nominated,en
Juanjo Giménez Peña,Aix-en-Provence International Short Film Festival,2016.0,Grand Prix,Nominated,es
Leandra Leal,Cinema Brazil Grand Prize,2009.0,Cinema Brazil Grand Prize,Won,pt
Fenton Bailey,San Francisco International Lesbian & Gay Film Festival,2003.0,Frameline Award,Won,en
Jörg A. Hoppe,"T-Mobile New Horizons International Film Festival, Poland",2015.0,Grand Prix,Nominated,de
Adam Carolla,Behind the Voice Actors Awards,2013.0,BTVA People's Choice Voice Acting Award,Won,en
Aamir Khan,Filmfare Awards,1993.0,Filmfare Award,Nominated,hi
Jeroen Bogaert,San Sebastián International Film Festival,2012.0,International Film School Meeting Award,Nominated,en
Silvio Soldini,"Golden Globes, Italy",2010.0,Golden Globe,Nominated,it
Tom Brady,Razzie Awards,2012.0,Razzie Award,Nominated,en
Eric Valette,Fantasia Film Festival,2003.0,Best International Film,3rd place,fr
Leslie Dektor,Goldie Film Awards,2005.0,Grand Goldie Film Award,Won,en
Jacques Toulemonde Vidal,Premios Macondo,2015.0,Festival Award,Won,es
Barbet Schroeder,Jihlava International Documentary Film Festival,2007.0,Best World Documentary,Nominated,en
Miloš Makovec,Cannes Film Festival,1957.0,Palme d'Or,Nominated,en
Peter Bogdanovich,Berlin International Film Festival,1977.0,Golden Berlin Bear,Nominated,en
Rajkumar Hirani,Awards of the International Indian Film Academy,2007.0,Award for Technical Excellence,Won,hi
Chris Waitt,Darklight Film Festival,2008.0,Festival Prize,Won,en
Fred Breinersdorfer,"TeleStar, Germany",1994.0,TeleStar,Nominated,de
Anthony Woodley,UK Screen One International Film Festival,2017.0,UK Screen One International Film Festival Award,Won,en
Baltasar Kormákur,Göteborg Film Festival,2006.0,FIPRESCI Prize,Won,en
Dianah Wynter,Daytime Emmy Awards,1997.0,Daytime Emmy,Nominated,en
Fernand Melgar,Shanghai International TV Festival,2010.0,Magnolia Award,2nd place,es
Charlie Kaufman,"Academy of Science Fiction, Fantasy & Horror Films, USA",2005.0,Saturn Award,Nominated,en
Tim Roth,"Empire Awards, UK",2002.0,Empire Award,Nominated,en
Derek Wayne Johnson,"Phenom Film Fest, US",2013.0,Festival Award,Won,en
Drew Goddard,Central Ohio Film Critics Association,2013.0,COFCA Award,2nd place,en
Pilar Miró,Taormina International Film Festival,1981.0,Golden Charybdis,Nominated,en
Nicolas Cage,Blockbuster Entertainment Awards,1999.0,Blockbuster Entertainment Award,Won,en
Aaron I. Naar,SXSW Film Festival,2014.0,SXSW Grand Jury Award,Nominated,en
Ana Poliak,Buenos Aires International Festival of Independent Cinema,2001.0,FIPRESCI Prize - Special Mention,Won,en
Koreyoshi Kurahara,Awards of the Japanese Academy,2003.0,Special Award,Won,ja
Brad Anderson,Neuchâtel International Fantastic Film Festival,2004.0,Narcisse Award,Won,en
Fred Coe,"Academy Awards, USA",1966.0,Oscar,Nominated,en
Eugen Schüfftan,Laurel Awards,1962.0,Golden Laurel,Won,en
Michael Cera,Golden Schmoes Awards,2007.0,Golden Schmoes,Nominated,en
Bradley Wigor,Daytime Emmy Awards,2001.0,Daytime Emmy,Nominated,en
Tom Hooper,Christopher Awards,2008.0,Christopher Award,Won,en
Tapan Sinha,Cairo International Film Festival,2001.0,Golden Pyramid,Nominated,bn
Jason LaRay Keener,Sidewalk Film Festival,2008.0,Kathryn Tucker Windham Storytelling Award,Won,en
David Rountree,"FANtastic Horror Film Festival, San Diego",2015.0,FANtastic Award,Nominated,en
Deniz Gamze Ergüven,Philadelphia Film Festival,2015.0,Narrative Award,Nominated,en
Rodrigo Sepúlveda,Miami Film Festival,2014.0,Miami Encuentros Award,Won,es
Tom Cohen,Daytime Emmy Awards,2010.0,Daytime Emmy,Won,en
Jessica Hausner,"Austrian Film Award, AT",2015.0,Austrian Film Award,Won,de
Zeki Demirkubuz,Ankara International Film Festival,2007.0,Best Director,Won,tr
Valérie Minetto,Ft. Lauderdale International Film Festival,2007.0,Jury Award,Won,en
Peter B. Hutton,Tribeca Film Festival,2005.0,Jury Award,Nominated,en
Mahamat-Saleh Haroun,Venice Film Festival,2006.0,UNESCO Award,Won,en
Paul von Stoetzel,"Indie Spirit Film Festival, US",2011.0,Audience Award,Won,en
Nour Wazzi,Mexico International Film Festival,2012.0,Silver Palm Award,Won,en
Benjamin Cook,Primetime Emmy Awards,2017.0,Primetime Emmy,Nominated,en
Meg Ryan,Blockbuster Entertainment Awards,2001.0,Blockbuster Entertainment Award,Nominated,en
Isabel Herguera,Annecy International Animated Film Festival,2006.0,The Annecy Cristal,Nominated,en
Silvio Caiozzi,Viña del Mar Film Festival,2000.0,Paoa,Won,es
Nonzee Nimibutr,Rotterdam International Film Festival,2000.0,Netpac Award,Won,th
Vanessa Redgrave,"Golden Globes, USA",1987.0,Golden Globe,Nominated,en
Bruno Dumont,Cannes Film Festival,1997.0,Golden Camera - Special Mention,Won,fr
Dudley Nichols,"Academy Awards, USA",1941.0,Oscar,Nominated,en
Joel Lamangan,Gawad Urian Awards,2006.0,Gawad Urian Award,Nominated,en
Nandita Das,Thessaloniki Film Festival,2008.0,Golden Alexander,Nominated,en
Emilio Aragón,"TP de Oro, Spain",1992.0,TP de Oro,Won,en
Mischa Kamp,Cinekid,2007.0,Cinekid Television Award,Won,nl
Brad Besser,Midwest Independent Film Festival,2016.0,Best of the Midwest Award,Nominated,en
Alain Resnais,"César Awards, France",1978.0,César,Won,fr
Marcus Lindeen,Locarno International Film Festival,2015.0,Golden Pardino - Leopards of Tomorrow,Nominated,en
Tonislav Hristov,Washington DC Filmfest,2017.0,Justice Matters Award,Won,en
Brian Cox,"Empire Awards, UK",2006.0,Icon Award,Won,en
Giancarlo Esposito,Behind the Voice Actors Awards,2015.0,BTVA People's Choice Voice Acting Award,Won,en
Janusz Kamiński,Georgia Film Critics Association (GFCA),2013.0,GFCA Award,Nominated,en
Anthony Tarsitano,SINY Film Festival (Staten Island New York),2008.0,Festival Award,Won,en
Nicole Kassell,Boston Society of Film Critics Awards,2004.0,BSFC Award,2nd place,en
Sam Mendes,"Directors Guild of America, USA",2000.0,DGA Award,Won,en
Ann Hui,Singapore International Film Festival,1991.0,Silver Screen Award,Nominated,cn
Bong Joon-ho,Korean Film Actor's Association Awards,2013.0,Achievement Award,Won,ko
Eddie Murphy,Screen Actors Guild Awards,2007.0,Actor,Nominated,en
Jason Zeldes,Seattle International Film Festival,2015.0,Documentary Special Jury Award,Won,en
Richard Linklater,Gotham Awards,2004.0,Gotham Independent Film Award,Nominated,en
David Lynch,Critics Choice Television Awards,2013.0,Critics' Choice TV Award,Nominated,en
Albert Hughes,Karlovy Vary International Film Festival,1996.0,Crystal Globe,Nominated,en
Trey Edward Shults,Film Independent Spirit Awards,2016.0,John Cassavetes Award,Won,en
Ava DuVernay,Critics Choice Documentary Awards,2016.0,Critics Choice Documentary Award,Won,en
Michael Haneke,Los Angeles Film Critics Association Awards,2005.0,LAFCA Award,Won,de
David O. Russell,Humanitas Prize,2013.0,Humanitas Prize,Won,en
Dominique Benicheti,Locarno International Film Festival,1973.0,Prize of the Ecumenical Jury - Special Mention,Won,en
Brendan Cowell,Astra Awards,2008.0,Astra Award,Nominated,en
Kristina Yee,Warsaw International Film Festival,2013.0,Short Grand Prix,Nominated,en
Claude Miller,"César Awards, France",1989.0,César,Nominated,fr
Stéphane Aubier,Sitges - Catalonian International Film Festival,2009.0,Best Animated Feature Film,Won,fr
David Hayter,"Academy of Science Fiction, Fantasy & Horror Films, USA",2001.0,Saturn Award,Won,en
Patrick Wang,San Francisco International Asian American Film Festival,2012.0,Emerging Filmmaker Award,Won,en
Yuen-Leung Poon,Hong Kong Film Awards,1987.0,Hong Kong Film Award,Won,en
Michele Placido,Sannio FilmFest,2006.0,Golden Capital,Won,it
Darren Aronofsky,Central Ohio Film Critics Association,2011.0,COFCA Award,Nominated,en
Luís Galvão Teles,Sophia Awards,2017.0,Sophia,Nominated,en
Gabriele Mainetti,David di Donatello Awards,2016.0,David,Won,it
Mariana Chenillo,Skip City International D-Cinema Festival,2009.0,Grand Prize,Nominated,en
Karlos Alastruey,"Festival of Nations, Austria",2007.0,Silver Bear,Won,en
Robert Youngson,"Academy Awards, USA",1957.0,Oscar,Nominated,en
Jack Webb,Primetime Emmy Awards,1953.0,Primetime Emmy,Nominated,en
Karin Junger,Berlin International Film Festival,2004.0,Silver Berlin Bear,Won,en
Lilly Wachowski,Hugo Awards,2000.0,Hugo,Nominated,en
David Blair,Banff Television Festival,2011.0,Banff Rockie Award,Nominated,en
Ron Howard,Laurel Awards,1963.0,Golden Laurel,Nominated,en
Shawn Christensen,Venice Film Festival,2014.0,Venezia Classici Award,Nominated,en
Alan Clarke,BAFTA Awards,1973.0,BAFTA TV Award,Nominated,en
Ben Foster,Washington DC Area Film Critics Association Awards,2016.0,WAFCA Award,Nominated,en
Rade Serbedzija,Tetouan International Mediterranean Film Festival,2012.0,Best Actor,Won,mk
Ricky Gervais,Primetime Emmy Awards,2006.0,Primetime Emmy,Nominated,en
Merzak Allouache,Namur International Festival of French-Speaking Film,1996.0,Jury Special Prize,Won,en
Chad Freidrichs,Chicago International Film Festival,2017.0,Gold Hugo,Nominated,en
Jean-Luc Godard,"National Society of Film Critics Awards, USA",2015.0,NSFC Award,2nd place,fr
Clara van Gool,Gaudí Awards,2013.0,Gaudí Award,Nominated,en
Christian Petzold,Berlin International Film Festival,2007.0,Golden Berlin Bear,Nominated,de
Mark Kendall,"Salem Film Fest, US",2013.0,Special Jury Award,Nominated,en
Jen McGowan,Oldenburg Film Festival,2010.0,German Independence Award - Best Short Film,Nominated,en
Luigi Comencini,"Golden Goblets, Italy",1981.0,Golden Goblet,Won,it
Andrey Kravchuk,Ale Kino! - International Young Audience Film Festival,2005.0,Golden Poznan Goat,Won,ru
Vicente Aranda,Cognac Festival du Film Policier,1988.0,L.T.C. Coup de Coeur,Won,es
Tab Murphy,Annie Awards,2004.0,Annie,Nominated,en
Jean-Patrick Benes,Biarritz International Festival of Audiovisual Programming,2012.0,Golden FIPA,Won,fr
Murilo Salles,Gramado Film Festival,1984.0,Golden Kikito,Nominated,pt
Ettore Scola,Chicago International Film Festival,1973.0,Gold Hugo,Nominated,it
Christopher Nolan,"Newport International Film Festival, Rhode Island",1999.0,Jury Award,Nominated,en
Humberto Rosa,"Los Angeles Brazilian Film Festival, US",2013.0,LABRFF Award,Nominated,en
Alan Holly,Chicago International Film Festival,2014.0,Silver Hugo,Won,en
Román Chalbaud,Trieste Festival of Latin-American Cinema,2006.0,Special Jury Prize,Won,es
Derek Frey,Los Angeles Horror Competition,2016.0,Platinum Award,Won,en
Leon Gast,Film Independent Spirit Awards,1997.0,Truer Than Fiction Award,Won,en
Shane Beasley,"Indie Spirit Film Festival, US",2013.0,Jury Award,Nominated,en
Benjamin Heisenberg,Max Ophüls Festival,2006.0,Max Ophüls Award,Won,de
Angelina Jolie,Cinema for Peace Awards,2015.0,Cinema for Peace Award,Won,en
Michelle MacLaren,Online Film & Television Association,2011.0,OFTA Television Award,Nominated,en
DeMane Davis,Black Reel Awards,2002.0,Black Reel,Nominated,en
Mehreen Jabbar,Fribourg International Film Festival,2009.0,Ecumenical Jury Award - Special Mention,Won,en
David Cronenberg,Sitges - Catalonian International Film Festival,2012.0,Maria,Nominated,en
Claudia Llosa,Guadalajara International Film Festival,2009.0,Mayahuel Award,Won,es
Ralph Arlyck,News & Documentary Emmy Awards,2008.0,Emmy,Nominated,en
Hugh Hartford,Warsaw International Film Festival,2012.0,Best Documentary,Nominated,en
D.J. Holloway,WorldFest Houston,2010.0,Silver Award,Won,en
Luis Prieto,Tribeca Film Festival,2002.0,Jury Award,Won,en
Eric Toledano,Nantucket Film Festival,2012.0,Audience Award,Won,fr
François Simard,Fantaspoa International Fantastic Film Festival,2015.0,Audience Award,Won,en
Morgan Freeman,"National Society of Film Critics Awards, USA",1990.0,NSFC Award,2nd place,en
Christiane Balthasar,Baden-Baden TV Film Festival,2000.0,3Sat Audience Award,Nominated,de
Andreas Pantzis,Thessaloniki Film Festival,2001.0,Greek Competition Award,3rd place,el
Gabriel Fleming,New York Lesbian and Gay Film Festival,2008.0,Best Feature,Won,en
Eran Kolirin,Valladolid International Film Festival,2007.0,Best New Director,Won,he
Courtney Hunt,Galway Film Fleadh,2009.0,Feature Film Award,Won,en
John R. Hand,Rondo Hatton Classic Horror Awards,2007.0,Rondo Statuette,Nominated,en
Richard Beymer,Grammy Awards,1962.0,Grammy,Nominated,en
Andrew Adamson,Jupiter Award,2001.0,Jupiter Award,Won,en
Adam Shankman,Online Film & Television Association,2011.0,OFTA Television Award,Nominated,en
Christian Marclay,Boston Society of Film Critics Awards,2011.0,BSFC Award,Won,en
Wayne Wang,Deauville Film Festival,1987.0,Critics Award,Nominated,en
Eliseo Subiela,Berlin International Film Festival,1971.0,FIPRESCI Prize - Special Mention,Won,es
Danny Boyle,Italian National Syndicate of Film Journalists,1997.0,European Silver Ribbon,Nominated,en
Jerzy Ziarnik,Cannes Film Festival,1961.0,Palme d'Or - Best Short Film,Nominated,en
Tatsumi Kumashiro,Awards of the Japanese Academy,1980.0,Award of the Japanese Academy,Nominated,en
Beatriz Flores Silva,Havana Film Festival,2001.0,Radio Havana Award,Won,en
Ryan Murphy,"Directors Guild of America, USA",2010.0,DGA Award,Nominated,en
Vito Rocco,Krakow Film Festival,2004.0,Silver Dragon,Won,en
Randolph Longjas,Cinefilipino Film Festival,2016.0,Jury Prize,3rd place,en
Fernando Meirelles,Los Angeles Film Critics Association Awards,2004.0,LAFCA Award,2nd place,pt
Michael Rossato-Bennett,Calgary Underground Film Festival,2014.0,Audience Award,Won,en
Denzel Washington,Chicago Film Critics Association Awards,1996.0,CFCA Award,Nominated,en
Edgar Pêra,"Autores Awards, Portugal",2012.0,Prémio Autores,Nominated,pt
Johan Renck,Online Film & Television Association,2011.0,OFTA Television Award,Nominated,en
Henry Koster,Hugo Awards,1951.0,Hugo,Nominated,en
Baron Davis,News & Documentary Emmy Awards,2010.0,Emmy,Nominated,en
Bill Marchant,Montréal World Film Festival,2004.0,Golden Zenith,Won,en
Josh Gordon,Daytime Emmy Awards,2014.0,Daytime Emmy,Nominated,en
Susanna White,Primetime Emmy Awards,2007.0,Primetime Emmy,Nominated,en
Morten Tyldum,"Amanda Awards, Norway",2012.0,Public Choice Award,Won,en
Kevin Shaw,Sports Emmy Awards,2012.0,Emmy,Nominated,en
Georges Rouquier,Chicago International Film Festival,1983.0,Gold Hugo,Nominated,fr
Piotr Kamler,Krakow Film Festival,1973.0,Silver Dragon,Won,en
Simcha Jacobovici,News & Documentary Emmy Awards,2014.0,Emmy,Nominated,en
Carlo Mazzacurati,"Golden Goblets, Italy",1996.0,Golden Goblet,Nominated,it
Mike Leigh,Pula Film Festival,2008.0,Golden Arena,Won,en
Angus MacLane,Seattle Film Critics Awards,2017.0,Seattle Film Critics Award,Nominated,en
Jo Sol,Chéries-Chéris,2010.0,Grand Prize Chéries-Chéris,Nominated,en
Yves Boisset,7 d'Or Night,1994.0,7 d'Or,Won,fr
Lynne Stopkewich,"Victoria Independent Film & Video Festival, Canada",2002.0,VIFVF Award,Won,en
